,Number,Title,Description,Link
10,"Season 142, Episode 12",Rediscovering Brussels,"A man and his wife head to the candy haven of Brussels, Belgium, after he lands a job in the chocolate industry there. She wants to get to know herself again as she adjusts to her new empty nest living situation but starting over with no friends around and a confused dog could make their adventure bittersweet.",https://www.hgtv.com/shows/house-hunters-international/episodes/rediscovering-brussels
11,"Season 142, Episode 13",Baby or Bust in Vienna,"A couple is ready to stay in Vienna, Austria, indefinitely after discovering how family friendly the city is. They have loose plans to start a brood of their own so she's ready to ditch student housing for a larger, more adult space. He's still in school, however, and worries about how they can afford it all on a student's budget.",https://www.hgtv.com/shows/house-hunters-international/episodes/baby-or-bust-in-vienna
12,"Season 143, Episode 1",A Daunting Decision in Dubai,"A teacher and his family relocate to Dubai, United Arab Emirates, but find themselves unprepared for total immersion in such a different culture and for the money it will take to surround themselves with the amenities that might ease their transition.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-daunting-decision-in-dubai
13,"Season 143, Episode 2","Chasing Home, Heart and Hope in Sydney","A Romanian woman accepts a job transfer to Sydney, Australia, after working in Europe for years. She secretly hopes she'll find love, and when a local friend steps up to help with the house search, it's clear that he hopes so, too.",https://www.hgtv.com/shows/house-hunters-international/episodes/chasing-home-heart-and-hope-in-sydney
14,"Season 143, Episode 3",Renting in Utrecht,"A recently engaged couple relocates to Utrecht, Netherlands, so that he can attend college. The competitive rental market will be challenge enough, but their disagreement on style, size and location might be the biggest obstacle.",https://www.hgtv.com/shows/house-hunters-international/episodes/i-do-but-do-u-trecht
15,"Season 143, Episode 4",Drama in Kolkata,"An international couple trade in their comfortable Cape Town life for an uncertain future in India. The South African partner wants to start an acting school, while the Irish half of the couple deals with the possible sensory overload that Kolkata can cause.",https://www.hgtv.com/shows/house-hunters-international/episodes/drama-in-kolkata
16,"Season 143, Episode 5",Marriage Pact in Madagascar,"Two decades and two kids after making a pact to get married if still single by 30, a pair of childhood sweethearts is ready to move to Antananarivo, Madagascar. The family is following a job but kid concerns and financial constraints make starting a new chapter in a foreign land more complicated than their simple childhood promise.",https://www.hgtv.com/shows/house-hunters-international/episodes/marriage-pact-in-madagascar
17,"Season 143, Episode 6","More Time, Less Space in Japan","A busy working mom finds a job that will finally score her more family time. The catch, however, is that it's located across the world in Japan. Finding room in mom's slimmed-down schedule comes at the expense of less space in the home for the family, however, as things in Japan are both small and efficient.",https://www.hgtv.com/shows/house-hunters-international/episodes/more-time-less-space-in-japan
18,"Season 143, Episode 7",Moving Down Under for Mom,"A mother's cancer diagnosis brings her son and his girlfriend home to Australia. Despite being surrounded by family and friends, the couple is on their own for the first time, and they find themselves on different wavelengths as they look for a place to live and try to combine their American and Aussie tastes.",https://www.hgtv.com/shows/house-hunters-international/episodes/moving-down-under-for-mom
19,"Season 143, Episode 8",Grand Cayman Dreaming,"With their children all grown up, a New Jersey couple sets their sights on the sun and sand of Grand Cayman, but they quickly learn that Caribbean living comes at a price. They want to keep their house in the Garden State, but with their oldest daughter's pricey wedding on the horizon, they have to be flexible or accept that paying for two houses isn't the paradise they were hoping for.",https://www.hgtv.com/shows/house-hunters-international/episodes/grand-cayman-dreaming
20,"Season 143, Episode 9",Commute Versus Charm in Madrid,"An adventurous young couple on teachers' budgets take on a new set of challenges in Spain. They want to fully immerse in the culture of downtown Madrid, but an easy commute to their new job hangs in the balance.",https://www.hgtv.com/shows/house-hunters-international/episodes/commute-versus-charm-in-madrid
21,"Season 143, Episode 9",Commute Versus Charm in Madrid,"An adventurous young couple on teachers' budgets take on a new set of challenges in Spain. They want to fully immerse in the culture of downtown Madrid, but an easy commute to their new job hangs in the balance.",https://www.hgtv.com/shows/house-hunters-international/episodes/commute-versus-charm-in-madrid
22,"Season 143, Episode 10",St. Croix Homecoming,"After the passing of his beloved mother, a Crucian man returns to St. Croix with his partner in hopes of sharing the childhood past he left behind. His partner has a busy military career, however, and they only have a single weekend to decide on a house. The pressure builds as they argue over how to balance the practical with their dueling ideas of perfection as the clock counts down.",https://www.hgtv.com/shows/house-hunters-international/episodes/st-croix-homecoming
23,"Season 143, Episode 11","Antiques, Adventure and Room for Three in Brisbane","A family of three makes a move to Brisbane, Australia. Opportunity for adventure abounds, but family concerns include their daughter's education, mom's social transition and finding room for a sea of heirlooms, making it tough to keep everyone happy.",https://www.hgtv.com/shows/house-hunters-international/episodes/antiques-adventure-and-room-for-three-in-brisbane
24,"Season 143, Episode 12","Kid-Tested, Parent-Approved in The Netherlands","After years of yearning to get back to the Netherlands, a family's biggest challenge in their move to Haarlem may be winning over the heart and spirit of their opinionated son.",https://www.hgtv.com/shows/house-hunters-international/episodes/kid-tested-parent-approved-in-the-netherlands
25,"Season 143, Episode 13",Recreating Home in London,"A young family moves to London for dad's new job and it's a big transition from suburbs to city living. He insists on being able to walk to his new office in the heart of downtown, but the culture shock of a busy city center might prove too much for mom and son.",https://www.hgtv.com/shows/house-hunters-international/episodes/recreating-home-in-london
26,"Season 144, Episode 1","Three Houses, Two Babies, One Decision in Melbourne, Australia","When a South African couple is surprised by twin babies, they need to upgrade their housing ASAP! Melbourne, Australia, is the place, but they quickly discover that what they want and what they can afford are two very different things.",https://www.hgtv.com/shows/house-hunters-international/episodes/three-houses-two-babies-one-decision-in-melbourne-australia
27,"Season 144, Episode 2",Four's a Crowd in Brazil,"A globetrotting family heads to Brazil for dad's job and hopes to be immersed in local culture. With two preteens along on the house hunt, everyone has an opinion and they'll have to come together to make a decision.",https://www.hgtv.com/shows/house-hunters-international/episodes/fours-a-crowd-in-brazil
28,"Season 144, Episode 2",Four's a Crowd in Brazil,"A globetrotting family heads to Brazil for dad's job and hopes to be immersed in local culture. With two preteens along on the house hunt, everyone has an opinion and they'll have to come together to make a decision.",https://www.hgtv.com/shows/house-hunters-international/episodes/fours-a-crowd-in-brazil
29,"Season 144, Episode 3",My Big Fat Greek House Hunt,"A young couple searches for a home to call their own in the capital city of Athens, Greece. Despite his attempts at independence, her large Greek family has a lot to say in the matter and the couple will have to decide whose opinion matters more.",https://www.hgtv.com/shows/house-hunters-international/episodes/my-big-fat-greek-house-hunt
30,"Season 144, Episode 3",My Big Fat Greek House Hunt,"A young couple searches for a home to call their own in the capital city of Athens, Greece. Despite his attempts at independence, her large Greek family has a lot to say in the matter and the couple will have to decide whose opinion matters more.",https://www.hgtv.com/shows/house-hunters-international/episodes/my-big-fat-greek-house-hunt
31,"Season 144, Episode 4",Leaving the Nest for the Netherlands,"A California couple leaves the comforts of family for the first time to pursue a job opportunity in Amsterdam. She's dreading life without her mom nearby, but that's quickly dwarfed by the complications of adjusting to life, work and the high cost of living in Amsterdam.",https://www.hgtv.com/shows/house-hunters-international/episodes/leaving-the-nest-for-the-netherlands
32,"Season 144, Episode 5",All About Location on Lake Como,"A woman gives life in Italy a second chance when her husband lands a job in the Lake Como area. Their first move to Italy ended in disappointment when she was unable to click with the language and culture, but she's hoping a place in the city center will make her feel more at home. However, he wants to be as far away from tourists as possible, putting their location needs at odds.",https://www.hgtv.com/shows/house-hunters-international/episodes/all-about-location-on-lake-como
33,"Season 144, Episode 5",All About Location on Lake Como,"A woman gives life in Italy a second chance when her husband lands a job in the Lake Como area. Their first move to Italy ended in disappointment when she was unable to click with the language and culture, but she's hoping a place in the city center will make her feel more at home. However, he wants to be as far away from tourists as possible, putting their location needs at odds.",https://www.hgtv.com/shows/house-hunters-international/episodes/all-about-location-on-lake-como
34,"Season 144, Episode 6",Party Bus to Rosarito,"A couple is determined to find a home with character on the water in Rosarito, Mexico. Since they failed in their past attempts to find the perfect place, they bring a party bus full of friends with the hope that the group will push them to a final decision.",https://www.hgtv.com/shows/house-hunters-international/episodes/rosarito-or-bussed
35,"Season 144, Episode 7",Out of Debt and Off to Vienna,"A recently debt-free young woman from Texas uses her newfound financial freedom to head to Vienna. She wants a charming, dog-friendly city center apartment, but a teacher's budget may force her to prioritize her wish list or risk going into debt again.",https://www.hgtv.com/shows/house-hunters-international/episodes/out-of-debt-and-off-to-vienna
36,"Season 144, Episode 8",Getting Diplomatic in Mexico City,"After 16 years abroad, a Mexican diplomat based in Washington, DC, returns home to Mexico City with his American wife and two young kids. Having moved frequently for his government work, the couple has grown accustomed to the nomadic lifestyle, but moving out of the US with the kids may require more than just old-school diplomacy.",https://www.hgtv.com/shows/house-hunters-international/episodes/getting-diplomatic-in-mexico-city
37,"Season 144, Episode 9","A Musical Homecoming in Vilnius, Lithuania","Music united this native Lithuanian couple in Chicago. Two decades and three kids later, they want to return to their homeland by way of Vilnius, where they can embrace their music careers and their kids can explore their roots.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-musical-homecoming-in-vilnius-lithuania
38,"Season 144, Episode 10","Goodbye Long Distance, Hello Aachen, Germany","A young couple, who met in Australia, transitions from their long-distance relationship to living together in Aachen, Germany. But adapting to a new climate, and to each other, may be more challenging than the distance ever was.",https://www.hgtv.com/shows/house-hunters-international/episodes/goodbye-long-distance-hello-aachen-germany
39,"Season 144, Episode 11",New Life in Phnom Penh,"A lifelong New Yorker decides it's time for a big change so he sells everything and chases his dream of producing global music in Phnom Penh, Cambodia. With nothing left to go back to in the Big Apple, he's all-in on his new city but quickly realizes the Khmer lifestyle might be more of a culture shock than he'd planned for.",https://www.hgtv.com/shows/house-hunters-international/episodes/new-life-in-phnom-penh
40,"Season 144, Episode 12",Divided in Dominica,"A Colorado couple with nonprofit experience is moving to Dominica to help with recovery after Hurricane Maria. They decide to buy a house on the island, and while she would like a place with rental potential to help offset the cost, he wants a secluded paradise.",https://www.hgtv.com/shows/house-hunters-international/episodes/divided-in-dominica
41,"Season 144, Episode 13",Robot Dad Reboots in Scandinavia,"An American family is relocating to Southern Norway for dad's robotics dream job. Although the prospect of family-friendly work hours makes everyone happy, the cold climate and difficulties due to a lack of a real-estate agent may derail the house hunt.",https://www.hgtv.com/shows/house-hunters-international/episodes/robot-dad-reboots-in-scandinavia
