,Number,Title,Description,Link
10,"Season 32, Episode 2",Foraging in Barran France,"Seven years after meeting, Londoners Rob Brown and Hannah Pyle had a full house in London. Hannah's father runs a truffle farm in Southern France and requires Rob and Hannah's help. They're giving up their careers to not only help out on the farm, but more importantly they're trading in the frenzied pace of London for the serene setting of the French countryside for themselves and their three daughters. Rob wants to create a fresh life top to bottom, while Hannah wants an easy move. How will Rob's desire for restoration mesh with Hannah's practical approach? Find out when House Hunters forages through Barran, France.",https://www.hgtv.com/shows/house-hunters-international/episodes/foraging-in-barran-france
11,"Season 32, Episode 3",Following Bucket List Dreams to Amsterdam,"Since meeting in grad school, Eric and Harini  have dreamt of living abroad together.  After a serious surgery, Harini realized it was time to seize life.  Working as marketing consultants together, they were lucky to have the opportunity to move to anywhere in Europe they wanted.  So they sacrifice their friends and family for a once in a life opportunity to follow their dreams of living on the romantic canals of Amsterdam.  But with space an issue, will they find a home big enough on the canals?  Or will they have to sacrifice their European dream for a place in the in the suburbs?  Find out, when House Hunters International navigates the canals of Amsterdam.",https://www.hgtv.com/shows/house-hunters-international/episodes/after-a-serious-surgery-eric-and-harini-realize-life-is-short-and-decide-to-follow-their-bucket-list-dream-of-moving-to-amsterdam-the-netherlands
12,"Season 32, Episode 4","Working for a Vacation Home in Costa Blanca, Spain","Vern and Nicole are a New Jersey couple who have spent years methodically working multiple jobs and saving in order to buy a vacation home on the idyllic coast of Costa Blanca, Spain.  With the dream of having a European home base from which to travel the continent, the couple has sacrificed time with their families and with each other to realize their goal.  But they quickly learn that Vern is simply interested in a place to lay his head, while Nicole is seeking her dream home.  Will their attempted escape be strained by their differences of opinion?  Find out, when House Hunters International travels to Costa Blanca, Spain.",https://www.hgtv.com/shows/house-hunters-international/episodes/working-for-a-vacation-home-in-costa-blanca-spain
13,"Season 32, Episode 5",Moving up to Hong Kong,"Kelly and Guo had a penchant for crossing paths without connecting them, but eventually the stars aligned for this Queens, NY couple.  After tying the knot and renovating their dream apartment, they settled into married life.  But Kelly quickly grew restless.  They decided Hong Kong - with its strong financial background and exciting vibe - would be the best way to interject some adventure into their life. Here, Guo plans to continue his finance career and Kelly wants to write a travel book on Hong Kong.  But the living situation isn't exactly the best fit for them.  Space is notoriously tight and Guo is a pack rat.  And Kelly is afraid of heights, which could be a problem in this vertical city.  Real Estate Agent Tania Schnuppe has a lofty challenge to find a home on a low enough floor for Kelly, but still capture the views and central location Guo desires.  And she must do it under their $4000 a month budget.  It's clear something will have to give.  But what will Kelly and Guo expand to make it work - their budget, preferred location...or the fear of heights?  Find out when House Hunters International moves in and up to Hong Kong.",https://www.hgtv.com/shows/house-hunters-international/episodes/moving-up-to-hong-kong
14,"Season 32, Episode 6","A Simplified Life in Chiang Mai, Thailand","Jay and Aye are ready for a change from the typical life in Houston. They sold their house, their cars and 90% of their possessions to move to Chiang Mai, Thailand and plan to  volunteer as English tutors.  They're ready to simplify their life and introduce their daughter Em to her cultural roots.  They've enlisted the help of real estate agent Nisa Fischbach, who takes them through Chiang Mai's tight real estate market and makes the most of their small budget. Watch what happens when House Hunters International simplifies in Chiang Mai Thailand.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-simplified-life-in-chiang-mai-thailand
15,"Season 32, Episode 7",Canadians in the Caribbean,"After being offered a  job in Antigua, helicopter engineers Tanner and his wife, Shari began traveling back and forth from Ontario, Canada to the Caribbean island.   Now that Tanner has decided to stay on the job full-time, they're  making the move permanent. With this move, Shari has given up her career and will be a stay-at-home mom to their two boys.  Having already sold their house in Canada, they are living temporarily in a small, one bedroom rental apartment until they find a suitable house to purchase.   As Shari is starting to feel very cramped in the rental unit, she especially is anxious to find a spacious home for the family.  One of the caveats in the house hunt is locating a home not only big enough for the family but with waterfront dockage for their beloved sailboat.  Will they find all of this on a single-income budget in the competitive Caribbean real estate market?  Or will they be forced to compromise?  Real estate agent Adam Barrett will guide them through their options as House Hunters International sails to the Caribbean island of Antigua.",https://www.hgtv.com/shows/house-hunters-international/episodes/canadians-in-the-caribbean
16,"Season 32, Episode 8","Hitting the books in Bologna, Italy","Paige & Michael are a young couple with a 7 month old baby daughter named Ada. They've always lived in Provo, Utah but are now flipping things around with a move to the cosmopolitan city of Bologna, Italy. Michael's itchy feet have led him back to school for a degree in international relations.  And where better to study than the medieval Italian college city of Bologna. The city is stunning but the old world architecture will be a challenge for this young family used to space and convenience. Will real estate agent Renata Pala be able to find them what they're looking for, especially on a student budget? Both Paige and Michael have lived abroad for a couple of months in the past, but have never made a long term move away from their home city. They'll be leaving all their home comforts behind to go on this adventure. Will they get an A plus on their house hunt? Or face expulsion for not passing the test? Find out when House Hunters enrolls in Bologna, Italy.",https://www.hgtv.com/shows/house-hunters-international/episodes/hitting-the-books-in-bologna-italy
17,"Season 32, Episode 9","Hip, Renovated Apartments in Historic Cologne, Germany","Globetrotting Daniel has always been a little restless, but after accepting his first job contract in Germany he's ready to grow up. And who knows, he might even meet someone special and settle down. This picturesque German city has hip neighborhoods with the youthful vibe David's after - but how hard will this bachelor have to work to earn that marked European lifestyle? Find out, with professional real estate agent Thomas Schifferdecker, when Daniel brushes up on his German in historic Cologne.",https://www.hgtv.com/shows/house-hunters-international/episodes/hitting-the-books-in-bologna-italy2
18,"Season 32, Episode 9","Hip, Renovated Apartments in Historic Cologne, Germany","Globetrotting Daniel has always been a little restless, but after accepting his first job contract in Germany he's ready to grow up. And who knows, he might even meet someone special and settle down. This picturesque German city has hip neighborhoods with the youthful vibe David's after - but how hard will this bachelor have to work to earn that marked European lifestyle? Find out, with professional real estate agent Thomas Schifferdecker, when Daniel brushes up on his German in historic Cologne.",https://www.hgtv.com/shows/house-hunters-international/episodes/hitting-the-books-in-bologna-italy2
19,"Season 32, Episode 10",A New Adventure in the Azores,"Living in North Dakota, Rob, a US Air Force civil engineer, and his wife Vanessa were hoping for some more adventure. Then, Rob got the call that he was going to be transferred overseas.  They had their pick of locations and they got their first choice: the Azores Islands - 930 miles off the coast of Portugal,  in the middle of the Atlantic Ocean. The island of Terceira where they'll be living is extremely small and quite remote, and definitely does not have the typical six months of winter that the Huffords are accustomed. The culture shock is bound to be a big awakening for Rob and Vanessa, but they are ready for the challenge. Will real estate agent Marcia Fernandes be able to help this couple find the perfect place to start their new Azorean adventure? Find out when House Hunters International transfers to the island of Terceira in the Azores, Portugal.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-new-adventure-in-the-azores
20,"Season 32, Episode 11",Rediscovering Roots in Vienna,"In 1939, Eva Wein's grandfather, then ten years old, narrowly escaped Nazi-occupied Vienna.  Now, seven decades later, Eva and her husband Chris are headed back to the place she always felt was calling her home.  With an opportunity to get her Master's Degree at the Diplomatic Academy of Vienna, the move is a step toward Eva's future, as well as her past - but crossing the pond also means leaving behind family and friends, and sacrificing Chris's job at a big four accounting firm.  Without an income, this young couple faces a daunting task as they attempt to navigate Vienna's competitive market.  Lauded as one of the world's most livable cities, housing prices in Vienna are at new highs and Eva's desire to live in the highly-coveted city center means more money still.  Will real estate agent Mario Moisi be able to balance Eva's dream of an historic home with Chris's preference for modern lines?  Or will these former suburbanites be unable to adjust their expectations?  Find out when House Hunters International rediscovers its roots? in Vienna, Austria.",https://www.hgtv.com/shows/house-hunters-international/episodes/the-weins-seek-an-apartment-in-vienna-austria-so-eva-can-reconnect-with-her-familys-history
21,"Season 32, Episode 12","From California to Cork, Ireland","Carrie and Hernan have spent the last 20 years happily living in Sacramento, California, but when a major job opportunity presented itself for Hernan to relocate to Cork, Ireland, they both jumped at the chance for adventure. Taking a leap of faith and relocating across the globe to start a new life means Carrie is leaving behind her career, friends and family. So they are hoping for a home with plenty of space for friends and family to be able to come visit and a location that gives them plenty of options for nightlife. From scenic country homes to a penthouse in Cork City, the real estate market has a lot to offer and, with a little luck, these two will find a dream home to rent. But is it better to have more space in an isolated locale or experience the hustle and bustle of the city?  Find out when House Hunters visits Cork, Ireland.",https://www.hgtv.com/shows/house-hunters-international/episodes/from-california-to-cork-ireland
22,"Season 32, Episode 13","A family finds a peaceful life in Cuenca, Ecuador.","Bryan and Dena Haines had a successful advertising business in Toronto, Canada. But the grueling pace and stress of their working lives forced them to consider a change. Once their daughter  Drew turned nine years old,  they put their relocation plan to work. They sold their home, their business and even their car to give themselves a nest egg.  They could now  relocate with some financial security while they hunted for a house, and a job. For the Haines, there would be no looking back! The Haines chose one of the most popular destinations for North American expatriates ? Cuenca, the capital city of Ecuador's Anzuay Province. The former Spanish colonial city offers a tropical spring like climate in the foothills of the Ecuadorian Andes. And the cost of living is remarkably low.  Local real estate agent Egidio Tosi specializes in family relocations and he knows Cuenca's market will provide the Haines a choice of properties at a quarter the cost they would face in Canada. He carefully selects three locations ranging from basic to luxury. The Haines must balance their wish list against their budget; and for this young family the decision isn't easy;  when House Hunters International arrives in Cuenca, Ecuador.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-family-finds-a-peaceful-life-in-cuenca-ecuador
23,"Season 33, Episode 1",The Walshes Search for a Home in Anguilla,"Years ago, Nick and Karen Walsh spent an anniversary on tranquil Anguilla, only to find themselves falling in love all over again -- with each other and the island.  Now, Nick has the opportunity of a lifetime to work and live on the island his family loves.  But moving to the Caribbean means missing friends and family and giving up Karen's stressful career in fashion.  Real estate options are limited on this tiny island and there's heavy competition for anything available.  Nick's attracted to the luxuries of island life, but with toddler Molly in tow, Karen needs a home that's family friendly.  Will real estate agent Ian Sugar George Edwards be able to balance Nick's high-end desires with Karen's concerns for Molly?  Or will this house hunt throw cold water on their relationship?  Find out when House Hunters International reignites its passion? in Anguilla.",https://www.hgtv.com/shows/house-hunters-international/episodes/the-walshes-search-for-a-home-in-anguilla
24,"Season 33, Episode 2",Adventurous Couple in Naples,"Bryan and Issis live at the intersection of impulse and adventure.  They've been surfing together since their first date, and they take full advantage of the outdoor activities of their native California.  But this well traveled couple has long fantasized about living overseas.  So when Bryan received a job opportunity in Naples, Italy the couple quickly packed their bags. But after spontaneity comes reflection, and they are quickly confronted with stark differences of opinion in their choice of home.  Issis wants to live by the sea for easy access to the water sports she loves, but Bryan prefers a more urban setting where he can interact with the community.  Will they struggle to bridge these differences amidst their hasty move, or will striking a balance between their urban and rural divide be just one more adventure?  Find out, when House Hunters International travels to Naples, Italy.",https://www.hgtv.com/shows/house-hunters-international/episodes/adventurous-couple-in-naples
