,Number,Title,Description,Link
10,"Season 66, Episode 10",It had to be Utrecht,"American girl Pam and Dutch boy Jarno fatefully met on a trip to Belize and now four years later they live together as husband and wife in Jarno's sleepy home town of IJsselstein in the Netherlands. But former New York resident Pam, who endures a daily commute of several hours to her job in Amsterdam, is ready to graduate to the bigger town of Utrecht to be closer to work and the conveniences of a city, but creature of habit Jarno isn't sure the city is where he wants to be. While Jarno wants his wife to be happy, he isn't ready to sacrifice space, which he knows he'll have to do to live closer to Utrecht's city center. Find out if Pam can convince her husband that the city is where it's at when House Hunters International visits Utrecht, The Netherlands.",https://www.hgtv.com/shows/house-hunters-international/episodes/it-had-to-be-utrecht
11,"Season 66, Episode 11",Teaching Yoga and Meeting Vikings in Amsterdam,"New Yorker Aimee turned to yoga to get her through the most trying time in her life. As a result, she pursued an MBA at a prestigious university in Breukelen, Netherlands, with the goal of combining her passion for yoga and her job as a change management consultant into a new career path. Upon graduation, single Aimee realized that nearby Amsterdam provided the perfect location to establish her new business and find the Nordic Viking of her dreams. With an extensive wish list that includes practical and spiritual desires, real estate agent Toni will have to manage Aimee's expectations & budget while finding the perfect space that doubles as home and a yoga studio. See if Aimee can find inner peace when House Hunters International explores the energy of Amsterdam.",https://www.hgtv.com/shows/house-hunters-international/episodes/teaching-yoga-and-meeting-vikings-in-amsterdam
12,"Season 66, Episode 12","Love on the Rocks with No Ice in Competa, Spain","After twenty years of Texas living, The Arecchis are headed back to where their romance first began, Fiona's former home of Competa, Spain. But it's not much of a second honeymoon for the couple, as a split in where to live starts to drive them apart. Fiona's ready for a quiet life in the Spanish countryside, whereas Justin wants to party every night in the village plaza. Its love on the rocks in Competa, Spain.",https://www.hgtv.com/shows/house-hunters-international/episodes/love-on-the-rocks-with-no-ice-in-competa-spain
13,"Season 66, Episode 13","Indecision in Brussels, Belgium","Emily Gensley is at her happiest when exploring Europe, so when a long-term relationship ended back in the States, she knew exactly how to work through it. She began a nomadic expedition not only to see more of the continent, but also to learn more about herself. Emily went everywhere from Ireland to Croatia, but it was a stop in Belgium that had the most profound impact. As a yoga teacher, she took time from her travels to volunteer at a youth camp there, and in the process, began forming friendships across the Belgian countryside. But it wasn't until she visited eclectic Brussels, that she knew in her heart and mind that this was the place to set her creative spirit free. Emily wants to immerse herself in downtown's vibrant art scene and its melting pot of people. She also values having quiet time to reflect and practice yoga so, she's also looking to have some serene green space at her fingertips. With only a tourist's perspective on the city, Emily is confident that she can find both, in the heart of the action, on her $900 a month budget. Unfortunately, her rose colored view of city living is clashing with reality. Luckily, her friend Nevena Kostic has been living in Brussels for some time now and is helping with the search. She knows Emily can be indecisive at times, so trying to get her to focus her priorities will be a challenge for not only Nevena but also for real estate agent Maria Strandberg. Nevena will try to keep her friend's indecisive impulses in check, as Emily goes on a journey of self-discovery through Brussels, Belgium.",https://www.hgtv.com/shows/house-hunters-international/episodes/indecision-in-brussels-belgium
14,"Season 67, Episode 1",Globe Trottin' to Wiesbaden,"When Moses got the opportunity to leave Dallas for a new job in Germany, he was thrilled ? that is until his girlfriend Ericka received a great opportunity of her own. Now, Moses is moving forward with his relocation to Wiesbaden and Ericka will be staying in Texas, but that doesn't mean they won't try to keep their relationship intact. They'll have to do a long distance relationship for now, but in order to make Ericka's visits to Germany more frequent, Moses is prioritizing finding an apartment that won't make her feel like a visitor, but rather a resident. Having Ericka along for the house hunt will help Moses keep her wants and needs in mind, but it remains to be seen if Moses can get Ericka everything she wants without compromising on his own needs. Find out if love will keep them together as House Hunters International visits Wiesbaden, Germany.",https://www.hgtv.com/shows/house-hunters-international/episodes/globe-trottin-to-wiesbaden
15,"Season 67, Episode 2",Cape Verde Adventure,"After enjoying three years of living the country life in Cape Verde, Mareika got a job teaching English in the capital, so she's making the move to Praia with her roommate and friend Ana. It's always been Ana's dream to live in this idyllic island. But in Cape Verde's word of mouth market, finding a home that meets her dream and Mareika's wishes for modern amenities will make for a difficult search when House Hunters International gets the rhythm with Praia, Cape Verde.",https://www.hgtv.com/shows/house-hunters-international/episodes/cape-verde-adventure
16,"Season 67, Episode 3",Nothing's Perth-ect,"Matt and Corinna met at university in Perth. They've lived there together for two years, but for Corinna, a South African native, life in Australia has been temporary. Nonetheless, graduation has forced big decisions, and Corinna knows that if she wants to stay with Matt she'll have to leave Cape Town behind and make Perth permanent. With a brand new career, a changing relationship, and a transcontinental move, Corinna decides to give life in Perth a real college try.",https://www.hgtv.com/shows/house-hunters-international/episodes/nothings-perth-ect
17,"Season 67, Episode 4",Divided In Berlin,"Brent is leaving behind a comfortable life, a great job, and a skeptical family in San Diego to fulfill wife Tea's dream to live in Berlin. For this first time mother, everything hinges on finding a home near her supportive friends in the south of Berlin. But Brent prefers the expat friendly north of Berlin, which should help ease his transition into German life and, hopefully, a German job. Peter, their real estate agent, knows that the big issue isn't location, but price and availability. With apartments few and far between, Brent and Tea may have to adjust their expectations. Watch when House Hunters International says, hallo to Berlin, Germany.",https://www.hgtv.com/shows/house-hunters-international/episodes/divided-in-berlin
18,"Season 67, Episode 5","Trading Tee Shirts for Tea Shops, from Florida to Leeds","Floridian Bekah met Brit Tom in South Korea while on a trip to teach English and figure out the rest of her life. South Korea didn't unlock all of life's mysteries for Bekah, but when their paths crossed, one big question was answered for both of them. They knew that the rest of their lives would be spent together. Now in Tom's native UK, the time has come to settle down. But getting started is always the hardest part, and starting a new life together is going to give them a run for their limited money in their new home of Leeds.",https://www.hgtv.com/shows/house-hunters-international/episodes/trading-tee-shirts-for-tea-shops-from-florida-to-leeds
19,"Season 67, Episode 6","A South African Fights First-Time Buying Fears in Pricey Perth, Australia","After returning home from a vacation in Perth, Anel made a life-changing decision. Enamored with the beauty of Australia's western coast, she secured a job on-line and left her native South Africa for a fresh start down under. And she took another leap, deciding it was time to purchase her first home. When she arrived in Perth, she reconnected with her friend Jean, another South African expat, who agreed to help her house hunt and lodge Anel until she found a place to buy. But once the search started, Anel became increasingly nervous and intimidated by Perth's competitive real estate market. She discovered the area's mining boom meant homes in her $450,000 budget were few and far between. And to make matters worse, she could only afford an older property needing renovations. Find out if Anel makes a purchase in pricey Perth when House Hunters International arrives in Australia.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-south-african-fights-first-time-buying-fears-in-pricey-perth-australia
20,"Season 67, Episode 7",So Close Yet Sofia,"Nikolay from Bulgaria and Vitalina from the Ukraine fell in love and got married in the US while studying in Baltimore. Now, with their educations complete, Nikolay has received a good job offer in his hometown of Sofia, prompting this young couple to move back to Europe. They're working with an extremely limited budget and they're about to find out that in the current market, the money they have won't get them that far. Find out if they can afford the lifestyle they got used to in the states when House Hunters International visits Sofia, Bulgaria.",https://www.hgtv.com/shows/house-hunters-international/episodes/so-close-yet-sofia
21,"Season 67, Episode 8","Seeking Big Surf in Rosarito Beach, Mexico","Married for eight-years, Brunela and Jaime had two girls, five-year old Sol and Mia who's three. They had no complaints about their house in Vista, California but became increasingly frustrated with the area's crowded beaches, especially Jaime, a lifelong surfer. Longing to create special memories for their girls, and looking for a quiet coastal getaway, Jaime and Brunela decided to use their savings to purchase a second home in Rosarito Beach, Mexico. Not only did they hope to have the ocean at their doorstep, but since Brunela was born in Peru, and Jaime's parents were from Chile, spending time in Mexico would also mean exposing the girls to their Latin roots. But once they put their plan in action south of the boarder, they discovered the area's popularity had pushed the average cost of a beachside two-bedroom home above their $150,000 budget. And to make matters worse, Jaime's desire for the perfect surfer's pad clashed with Brunela's fiscal concerns. Find out if they wipe out or catch a wave when House Hunters International rides to Rosarito Beach, Mexico.",https://www.hgtv.com/shows/house-hunters-international/episodes/tired-of-californias-crowded-beaches-a-couple-invests-in-a-surfside-home-in-rosarito-beach-mexico
22,"Season 67, Episode 9",A Return to Roots in Rosarito,"Humberto Estrada grew up straddling the border between the US and Mexico and loved experiencing both cultures. With a real estate downturn in the US, Humberto sees the opportunity to share his cultural heritage with his two daughters. But his family is less enthusiastic and while he dreams of living the good life, his wife Rose wants an easy transition for their daughters. With Humberto pushing for gorgeous views, Rose is countering with amenities and convenience. They'll have to get on the same page, when House Hunters International crosses the border, to Rosarito, Mexico.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-return-to-roots-in-rosarito
23,"Season 67, Episode 10",DIYreland,"Sydney and Ciaran have made the commitment to put down roots in his native Northern Ireland, but just what kind of property to purchase for their first home together is up for debate. Sydney has her heart set on a fixer upper that she can work on and call her own, but her less than handy hubby is looking for a more turnkey solution. The prospect of time consuming DIY projects forcing them to live with his parents longer could wind up pushing Ciaran further from his wife's wishes in favor of fully finished.",https://www.hgtv.com/shows/house-hunters-international/episodes/diyreland
24,"Season 67, Episode 11","Confusion in County Kildare, Ireland","As a Washington native, Ryan McFarlane always looked forward to the Northwest's change of seasons. So when he moved to his wife Mackenzie's hometown of Gilbert, Arizona, he grew tired of what he calls Arizona's two seasons, hot and hotter. After years in the desert, Ryan decided it was time for a change and jumped at a job opportunity in County Kildare, Ireland. But he and Mackenzie have only recently purchased their Arizona home, and with two young children and another on the way, convincing Mackenzie to leave her family behind is no small task. Now, the McFarlanes are headed to County Kildare, leaving behind the arid Arizona heat for the green, Irish countryside.",https://www.hgtv.com/shows/house-hunters-international/episodes/confusion-in-county-kildare-ireland
25,"Season 67, Episode 12","Mining for Golden Properties in La Serena, Chile","Nik has been working for a gold mining company in Fairbanks since he first got married to Jennifer. Knowing that there are gold mines all over the world, he has dreamed of what it would be like to live and work abroad, and see what lies beyond the very small bubble of life in Alaska. When that opportunity finally presented itself in Chile, it was time for a gut check, for himself, Jennifer and their three kids. Tearing themselves away from their close knit extended family, friends, and the only life they've ever known, they will have to adapt to living in a much larger city where they don't speak the language, while Nik works four days a week, at a mine high in the Andes Mountains, six hours away from his family in La Serena.",https://www.hgtv.com/shows/house-hunters-international/episodes/mining-for-golden-properties-in-la-serena-chile
