,Number,Title,Description,Link
13,"Season 42, Episode 12",A Designer and His Partner Relocate From LA to Barcelona,"After living and working in California for fourteen years, a young fashion designer can't get his green card renewed. Charmed by Barcelona's culture, history and even its Mediterranean climate, he and his partner decide to make a new start in  Spain's second largest city. But for two people accustomed to LA's open space and youthful atmosphere, Barcelona is a world of difference, and finding a rental apartment large enough for home and office is complicated and expensive. A veteran real estate agent gives them the advice and direction they need and finally lands them a classic property in this majestic-ancient city.   When House Hunters International starts from scratch, in Barcelona Spain.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-young-canadian-designer-and-his-partner-relocate-from-los-angeles-to-barcelona-spain
14,"Season 42, Episode 13","Time Out in Tarija, Bolivia","Michael and Samantha Parker, wanted  to get away from the rat race and swap the precious hours they were spending inside their car stuck in LA traffic for a life away from LA, doing volunteer work somewhere new and exciting. Michael, is a musician who composes jazz, electronic and electro-dance music, but who was rarely able to indulge this passion with his demanding full time job, while Samantha is a foodie who loves challenging her culinary expertise by discovering and learning to cook with new ingredients.The couple spent a year planning their adventure, visiting Argentina, Chile and Peru in April of 2011, before settling on the capital of  Tarija, Bolivia. Built during the Spanish colonial period, Tarija's customs and pace of life seem to have been frozen in time,  with leisure time for family, friends and fun considered a priority rather than a luxury. However, when it comes to house hunting, tradition can often translate as tatty by modern standards and  can quickly lose it's quaint charm when it comes to getting things done.  Will expat realtor Martin Rattray be able to satisfy Michael and Samantha's property wishlist, while they survive on their savings? See what happens as this couple travel and take time out in Tarija, Bolivia.",https://www.hgtv.com/shows/house-hunters-international/episodes/time-out-in-tarija-bolivia
15,"Season 43, Episode 1",Returning to Europe,"Susie and her Argentinian fiance, Max, met six years ago online. They wrote to each other every day without fail for nine months before meeting in person. After five years and a beautiful daughter, Allegra, Max was offered the job opportunity of a lifetime in Paris and the prospect of living in one of Europe's most stylish and historic capitals was too much for Max and fashion and beauty journalist Susie to turn down. Although Susie is incredibly close to Max's family, and the pair will sorely miss the support of their network in Argentina, the move has offered Susie the chance to reconnect with her father who is able to visit far more frequently now that the couple are a comparatively short hop away.  The hardest part of the move for the couple will be the language barrier as neither of them speaks French. Will this couple find their perfect Parisian paradise? Find out when House Hunters International explore the streets of Paris, France.",https://www.hgtv.com/shows/house-hunters-international/episodes/returning-to-europe
16,"Season 43, Episode 2",Pilot Takes Dream Job in Hong Kong,"Ben and Miranda Bagley, have had a whirlwind of a year.  They've gotten engaged, bought a loft, renovated the loft, got married and now Ben's received the opportunity of a lifetime to fly big jets for an international company.  The job comes with strings attached, and now they're giving up their beloved Chattanooga loft for the smaller spaces of Hong Kong.  Miranda, wants indoor storage for all their wedding gifts, but country-boy Ben wants outdoor space.  Can one opportunity offer them both?  Find out when West meets Far East as House Hunters International explores Hong Kong, China.",https://www.hgtv.com/shows/house-hunters-international/episodes/pilot-takes-dream-job-in-hong-kong
17,"Season 43, Episode 3","Long Distance Lovers Move To Loughborough, England","After a two year long distance relationship, a young woman's heart can't bare being apart from her boyfriend any longer.  She gives up her life in Dubai, to be with her man in Loughborough, England.  Planning to go to University together, they begin the search for the perfect home.  But on their strict budget and with developers scooping up properties quickly, will they be able to find a place to focus their school and each other?  Find out as House Hunters International heads to Loughborough, England.",https://www.hgtv.com/shows/house-hunters-international/episodes/long-distance-lovers-move-to-loughborough-england
18,"Season 43, Episode 4","Goodbye New York, Hello Singapore!","Cooper and Allie, live for adventure.  In the few short years this young couple has been together, they've been to 32 countries and Cooper's new job in Singapore makes it 33.  Cooper has been working in Singapore for a month and as soon as Allie makes the 25-hour trip from NYC to Singapore the hunt is on.  He wants something high and modern and close to work, she wants some comforts of home and prefers to be closer to ground level.  Veteran rental broker, Petronella Teoh, has her work cut out for her as House hunters International moves to the Lion City: Singapore.",https://www.hgtv.com/shows/house-hunters-international/episodes/goodbye-new-york-hello-singapore
19,"Season 43, Episode 5","Going Dutch in Gouda, Holland","Jan-Joost and Dawn-Marie, are getting ready for the next phase of their life: marriage. Their wedding is only a few months away and they want to start their new life in a new home. They have both always dreamed of living in an historical property, but in industrial Rotterdam, this isn't possible. The Medieval city of Gouda is only a short drive away and is full of old properties for these two to fall in love with, but a special request from artist Dawn-Marie may put a spanner in the works. She wants a house with enough space for an art studio, so  she can paint from home.  Jan-Joost, is focused on finding a home before they tie the knot and he knows the need for a studio space will only limit the hunt. Will they find their nest before the wedding party arrives? Find out when House Hunters International goes Dutch in Gouda.",https://www.hgtv.com/shows/house-hunters-international/episodes/going-dutch-in-gouda-holland
20,"Season 43, Episode 6","Blazing a New Trail in Krakow, Poland","Because of his father's job, Jeff Coltharp has never been grounded to any place for longer than a couple of years and this fostered a love of traveling that has carried through to his adult life.  Jeff was able to parlay this into a career where he could traverse the globe teaching English.  It was on one of his stops to Ukraine where he met Katya, and being the first English speaker she spoke to, they quickly formed a bond and now are happily married. Katya is ready to spread her wings and Jeff is excited for her try something new  so the couple have chosen to move to Krakow, Poland. Where they differ however is in how they will live once they get there - Jeff is more free-spirited and as long as there is room to teach in, he can justify almost any type of living situation.  Katya on the other hand, is more practical and has a clear vision of wanting to live in an updated surrounding.  Finding modernity and space, together in the coveted Old Town district is rare, so if they want to land a place there, they may need to be willing to stretch their $600 a month budget.  Find out when House Hunters International tries to settle in the Royal Capital City of Krakow, Poland.",https://www.hgtv.com/shows/house-hunters-international/episodes/blazing-a-new-trail-in-krakow-poland
21,"Season 43, Episode 7",From Small Town Kansas to a Mexican Metropolis,"When Scott was offered a job transfer to Queretaro, Mexico, he and his wife Megun jumped at the chance for their children to live and learn in another country.  But they didn't expect to be increasingly distracted by their polar opposite preferences in a home.  Scott is steadfast in seeking a modern home, while Megun takes aim at a more traditional style.  Someone will have to submit, when House Hunters International travels to Queretaro, Mexico.",https://www.hgtv.com/shows/house-hunters-international/episodes/from-small-town-kansas-to-a-mexican-metropolis
22,"Season 43, Episode 8","Middle Aged Snowbirds Fly South Seeking the Sun in San Carlos, Mexico","Glenn and Jennifer love the outdoors, but Utah's endless winters put a damper on their fun. With a mail-order auto parts business for off-road vehicles, the couple can work from any location in the world, just as long as they have Internet access. So, they're packing it in and flying south with all the other snowbirds to San Carlos, Mexico where they hope to find their beach front hacienda. But will their budget allow them to live the lush life they've been dreaming about?",https://www.hgtv.com/shows/house-hunters-international/episodes/middle-aged-snowbirds-fly-south-seeking-the-sun-in-san-carlos-mexico
23,"Season 43, Episode 9",Relocating to the City of Light,"For Chris and Suzanne, Paris has always been a special place, as it is the city where they became engaged to be married. Now a job opportunity for Chris is bringing them back to the City of Light. Starting a new adventure together couldn't be more romantic, but satisfying Suzanne's American sized appetite could be a problem. Watch as House Hunters International tries to fit in to Paris, France.",https://www.hgtv.com/shows/house-hunters-international/episodes/relocating-to-the-city-of-light
