,Number,Title,Description,Link
17,"Season 130, Episode 5",Moving on to Fashionable Milan,"Jessica has been longing to go abroad again after studying in Spain and then spending ten years working in Cincinnati. Now with a job transfer to Milan, Italy, she's making her dream come true and taking her older sister, Melanie, along to help her find a place to live. It's sister versus sister in one of Italy's most stylish cities as Melanie thinks more about her own needs, like a pricey second bedroom she can use when she visits. Jessica wants her sister to visit, but she has her own priorities, too, and she doesn't have the cash to have it all.",https://www.hgtv.com/shows/house-hunters-international/episodes/moving-on-to-fashionable-milan
18,"Season 130, Episode 6","Roots Versus Reality in Gradisca d'Isonzo, Italy","Robert has always wanted to explore his deep Italian roots. The quaint town of Gradisca d'Isonzo is easy to love, but Robert's wife, Laura, is afraid she'll feel like an outsider in the completely new world. Her husband has spent years building up expectations for his return, but as the couple looks for a home, they soon find that Robert's singular focus on recreating the past leaves Laura feeling like the odd woman out.",https://www.hgtv.com/shows/house-hunters-international/episodes/roots-versus-reality-in-gradisca-disonzo-italy
19,"Season 130, Episode 7",Starry Eyed in St. Martin,"A couple of successful New York City entrepreneurs are feeling the draw to return to Saint Martin in the French West Indies. In order to make this move work, however, their new place has to double as a both a dream home and a working bed and breakfast. With a new business to manage, he thinks thrifty is the best approach but his optimistic wife has other ideas.",https://www.hgtv.com/shows/house-hunters-international/episodes/starry-eyed-in-st-martin
20,"Season 130, Episode 8","Flying Low Over Baja California, Mexico","Former fighter pilot Cab and Lisa started visiting Mexico's Baja Peninsula five years ago, attracted by the beaches, breathtaking wine country views and easy drive just an hour from San Diego. Now they're on the move, but a deeper dive into the region's real estate quickly reveals that the couple has differing ideas about the perfect home.",https://www.hgtv.com/shows/house-hunters-international/episodes/flying-low-over-baja-california-mexico
21,"Season 130, Episode 9",Zanzibar for Five,"As international teachers, Ashley and her husband, Travis, live the kind of globetrotting life that many people only dream about. The catch is that they've never been able to choose their own living space when they reach their next placement. Now they're headed for Zanzibar, Tanzania, and this time they get to pick their home. In the frenzy to decide for themselves, they quickly realize that their priorities aren't always aligned. With three kids, a tight budget and the clock ticking loudly on the first day of school, they have to face their differences and figure out the best way to put family first.",https://www.hgtv.com/shows/house-hunters-international/episodes/zanzibar-for-five
22,"Season 130, Episode 10","All Kinds of Inspiration in Kinsale, Ireland","Peter and Kimberley are looking for inspiration beyond their life in West Palm Beach, Florida. Kimberley has family roots in Ireland, so they're moving to Kinsale, where Peter plans to write a novel. Between the rolling hills, the quaint town center and the ancient pubs, the couple has to choose which muse to follow as they look for a home and lay down roots.",https://www.hgtv.com/shows/house-hunters-international/episodes/all-kinds-of-inspiration-in-kinsale-ireland
23,"Season 130, Episode 11",Black Hawk Down Under,"As a Black Hawk helicopter pilot for the Army, Kevin has moved his family around the country for years. Now, thanks to an exchange program with the Australian military, they're landing Down Under and will have more time to spend with the family. Kevin's wife, Kim, is leaving her nursing job and her custom-built Colorado home to take on a new role as a stay-at-home mom. With just one income, she's tightening the purse strings on their house hunt, even if it means compromising their wish list.",https://www.hgtv.com/shows/house-hunters-international/episodes/black-hawk-down-under
24,"Season 130, Episode 12","Bring It On, Brisbane","Newlyweds Jacques and Lounelle are high school sweethearts who have lived in Cape Town, South Africa, all their lives. When Jacques got a job transfer to Brisbane, Australia, the opportunity was too good to pass up. The couple may have known each other for nearly a lifetime, but they quickly discover that there's still a lot to learn when it comes to living together far outside of their comfort zone.",https://www.hgtv.com/shows/house-hunters-international/episodes/bring-it-on-brisbane
25,"Season 130, Episode 13",In Search of Sloths,"Impulsive chef Bill and his entrepreneurial wife Paige are moving to Costa Rica to pursue Bill's latest obsession: living around sloths. They've decided to go all in and purchase a home instead of renting one, and Bill has big ideas and even bigger expectations. But Paige knows that with two businesses running remotely, going into debt isn't an option.",https://www.hgtv.com/shows/house-hunters-international/episodes/in-search-of-sloths
26,"Season 130, Episode 1",Sunshine and Canines,"Three years ago, Chris and his dogs moved to Seventeen Seventy, Australia, to establish his dog training business. Getting things up and running was more work than anticipated, and now he looks back on his journey and the house hunt.",https://www.hgtv.com/shows/house-hunters-international/episodes/sunshine-and-canines
27,"Season 130, Episode 2",Major Change in Melbourne,"Two and a half years ago, Cessalee and Scott moved in together in Melbourne, Australia, after one month of dating. Now, they take a trip down memory lane to reminisce on their journey and share the many changes they've been through.",https://www.hgtv.com/shows/house-hunters-international/episodes/major-change-in-melbourne
28,"Season 130, Episode 3",From Heartbroken to Happy in Nice,"John moved to Nice, France, after his bitter divorce and braved the unfamiliar with help from property consultant Adrian. Almost two years later, John and Adrian look back at the house hunt and show how not everything unfolded as planned.",https://www.hgtv.com/shows/house-hunters-international/episodes/from-heartbroken-to-happy-in-nice
29,"Season 130, Episode 4",Modern Vikings Settle into Modern Life,"After exploring his Viking roots in Scandinavia, Rob moved to Gothenburg, Sweden, to be with Alva. Now, the couple reminisces and plays a drinking game while sharing updates on their modern Viking life.",https://www.hgtv.com/shows/house-hunters-international/episodes/modern-vikings-settle-into-modern-life
30,"Season 130, Episode 5",Living the Best Life in Tulum,"After the death of her husband, a woman decided to move to Tulum, Mexico, for a fresh start. She reminisces on her episode and gives updates on her healing, growth and life in Tulum.",https://www.hgtv.com/shows/house-hunters-international/episodes/living-the-best-life-in-tulum
