,Number,Title,Description,Link
16,"Season 63, Episode 10","A Piece of Paradise in Puerto Vallarta, Mexico","Avid travelers Charles and Karen have visited nearly 100 countries on all seven continents, but have returned to their very first destination, Puerto Vallarta, Mexico, to buy their dream vacation home. Over the past 15 years, they've changed their careers, worked second jobs, and saved as much as possible to purchase a piece of paradise. But now that they're ready to buy, they're discovering that they each have slightly different visions of their dream home. Find out if real estate agent Taniel will be able to satisfy opposing wish lists when House Hunters International travels to Puerto Vallarta, Mexico.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-piece-of-paradise-in-puerto-vallarta-mexico
17,"Season 63, Episode 11","Financing the Endless Summer in Nosara, Costa Rica","Years of vacationing and surfing Nosara's breaks made Jeff and Erin Shapiro feel at home, so now they're going to buy one. But to finance the endless summer, they'll need to find a vacation rental property near the beach with a separate space for themselves. Find out if they will wipe out or stay afloat, as House Hunters International relocates to Nosara, Costa Rica.",https://www.hgtv.com/shows/house-hunters-international/episodes/financing-the-endless-summer-in-nosara-costa-rica
18,"Season 63, Episode 12","Family Time in Roatan, Honduras","Being able to stay focused is one of the reasons IT consultant Elizabeth Grace, was good at her job.  She was able build a comfortable life for her family in Petaluma, California and free up her wife Jasmine to be a stay at home mom to their son, Kaden.  Jasmine has enjoyed spending time with him, but now that he is a year old, she's worried that Elizabeth is missing out on seeing him grow. They decided that the Bay Island of Roatan would the best place to focus on their family. The problem is, deciding where that house should be.  Elizabeth is reluctant to buy a car so being in walking distance to all the amenities of the West End area is her top priority.  Jasmine feels a home in West Bay will give them a serene setting to enjoy quiet time together. Watch as Elizabeth and Jasmine try to slow things down and give hanging out a try, in Roatan, Honduras.",https://www.hgtv.com/shows/house-hunters-international/episodes/family-time-in-roatan-honduras
19,"Season 63, Episode 13",Jumpstarting a Renaissance in Florence,"Carmen and Kyle love life in San Diego, but they've been itching for adventure, and it's a call they can no longer ignore. They've been in love with Florence since their honeymoon, and are certain that for them there's no better place to stage an impromptu renaissance of their own. So with savings in hand and hope in their hearts, they're shipping out to Florence on a wing and a prayer. They're a talented and resourceful pair, but a last-minute move is always risky, and with limited resources in a crowded city, this is one adventure that's sure to stretch their wallets, their patience, and their resolve.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-couple-seeks-to-jumpstart-a-renaissance-in-italys-celebrated-city-of-new-beginnings-florence
20,"Season 64, Episode 1",Small Town Teachers in Ho Chi Minh City,"Heather and Duarte were friends for three years before they started dating. While teaching abroad in Pakistan, a spark was ignited, flicking their feelings from pals to passion. They've since married and had a baby boy named Gabriel. After recently completing additional degrees back in the US, they decided to give international teaching in Vietnam a shot. A quick video chat later led to new jobs at an international school in Ho Chi Minh City and moving sight unseen. Once they arrived with their two year old in tow, they realized the rental market was as fast paced as the city. Good homes went quick, especially in their 1200 dollar a month budget. To make matters worse, their priorities were split with Heather hankering for a kid friendly flat, and Duarte focused on clean lines and modern design. Find out if they find a place that meets her maternal side and his personal style when House Hunters International gets schooled in Ho Chi Minh City, Vietnam.",https://www.hgtv.com/shows/house-hunters-international/episodes/small-town-teachers-tackle-culture-shock-as-they-hunt-for-a-family-friendly-home-in-ho-chi-minh-city
21,"Season 64, Episode 2",Pet Peeves in Belize,"Three years after a family vacation to Belize sparked an interest in animal rescue, Heather Beck is making the drastic move, with hunting help from mom.  Heather's priority is finding a home that can benefit the shelter that inspired her move.  But once in this dreamy island setting, her mother's support transforms into pointed material wants that seem to clash with Heather's work goals as House Hunters International strives to make a difference in San Pedro, Belize.",https://www.hgtv.com/shows/house-hunters-international/episodes/pet-peeves-in-belize
22,"Season 64, Episode 3",Bad To The Baden-Wurttemberg,"Educator Erin had a career she loved, but after years of living stateside German husband Rob wants to be head of the class. With a goal to expand his business, Rob has zeroed in on Stuttgart's city center. But if Erin is sacrificing her career, she's dreaming of southern Germany's countryside. And in the regions slim real estate market, there's no time to waste contemplating, so buyers have to act fast. Watch when House Hunters International struggles to find a home in the German state of Baden-Wurttemberg.",https://www.hgtv.com/shows/house-hunters-international/episodes/bad-to-the-baden-wurttemberg
23,"Season 64, Episode 4",Keep Guam and Carry On,"Rick and Melanie are both physician's assistants in Atlanta, Georgia and met each other at work.  After falling in love, their conversations turned towards how much they'd both like to leave the big city for a simpler, quieter way of life.  When Melanie got an email about a new position in Guam, she was already pregnant with their first child and decided to recommend Rick, who got the job.  Now they're off to Guam to live a less stressful life where Rick gets to work fewer hours and spend more time at home.  Finding their new home in Guam won't be easy, as Melanie dreams of living close to the beach while Rick is more concerned with living close to work so he can spend more time with Melanie and the new baby.  Real estate agent Nicole will have to get one of them to give in as finding a home that has everything on their wish list will be next to impossible.  Find out if they can both get what they want or if someone's got to make a sacrifice as House Hunters International visits Guam.",https://www.hgtv.com/shows/house-hunters-international/episodes/keep-guam-and-carry-on
24,"Season 64, Episode 5","Under the Tuscan Gun in Lucca, Italy","Karin was happy to move to Italy to be with her husband, Luigi, but being uprooted a second time to settle in Tuscany is an entirely different story. She and the kids will follow him to Lucca for his new job, but in exchange for sacrificing their stable lives back in Udine, Karin won't settle for anything less than the rustic style Italian home she's dreamed of. Luigi's mind is made up on a more practical idea of modern living, but his guilt over the move may make him think twice.",https://www.hgtv.com/shows/house-hunters-international/episodes/under-the-tuscan-gun-in-lucca-italy
25,"Season 64, Episode 6",To Rent Out or Not To Rent Out in Aruba,"Canadians Luis and Marcela have been discussing and saving to buy a vacation home in Aruba since they first visited there three years prior.  Being from Toronto, they fell in love with the warm, dry climate and the sunny white beaches.  But although they are in sync about most of the details, there's one annoying area of disagreement, renting out the property when they are not there.  Find out what happens when House Hunters International travels to Aruba.",https://www.hgtv.com/shows/house-hunters-international/episodes/to-rent-out-or-not-to-rent-out-in-aruba
26,"Season 64, Episode 7",Surprise Plan to Move to Mexico,"Darryl and Jen love their life, their kids, and their home in Valencia California. It's almost perfect. Almost. California is blessed with many wonderful attributes, but those blessings come at a price. Life in Valencia is expensive and hectic, and when it comes to raising kids, there are all kinds of distractions that even the most dedicated parents can't filter out. That's why entrepreneur and full time dad Darryl has hatched a plan to move his family to Mexico. Knowing that his busy wife will balk at such a drastic move, he presented the house hunt as a surprise add-on to the family's upcoming Mexico vacation. Darryl is betting everything that Jen will fall in love with Playa Del Carmen again, just like she did when they first went there on their honeymoon 10 years ago. It's a buyer's market and this hardworking family has money to spend, but with Jen on the fence, if Mexico's charm doesn't win her over, Darryl could go home empty handed.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-doting-husband-shocks-his-wife-by-proposing-a-move-to-mexico-but-her-answer-is-the-real-surprise
27,"Season 64, Episode 8",Two Brits Banking on Montenegro's Boom,"Sailing enthusiasts Lily and James met 25 years ago at a boat race in Holland. Married and living near Leamington Spa, UK, they have two children, Jamie, age 15 and Rose who's 20. They were content with the lush landscape of central England until taking a trip to the Bay of Kotor in Montenegro and discovering a deep seated longing for the sea. And, since the southeastern European country was experiencing a surge in development, the couple decided to invest their savings in the emerging economy and buy a holiday home. But, once they arrive in Kotor, they soon realize that being in a boom means places go fast. And with big companies buying up prime waterfront, Lily and James have to act quickly if they want a seaside home for just 400 hundred thousand dollars. Find out if these small-time players make it into the real estate big leagues when House Hunters International sets sail to Kotor, Montenegro.",https://www.hgtv.com/shows/house-hunters-international/episodes/longing-for-the-sea-two-brits-invest-their-savings-in-montenegros-budding-real-estate-market
28,"Season 64, Episode 9",Amsterdam the Torpedoes,"Bob and Jen have been living the good life in Boston with family, friends and a very active social life.  But now that Bob has received a job offer to work as a footwear designer in Amsterdam, his passion for shoes is leading both Bob and his wife Jen to the Netherlands.  Jen doesn't have a job yet and will be giving up her network of close friends to allow Bob to pursue his dream.  As such, she's expecting to live the good life in Amsterdam as well, but the reality of the market, where their money doesn't go quite as far as they thought it might, is not what they expected.  To live close to the action of the city center like Bob wants, they'll have to sacrifice a lot of space, but life in the suburbs would give Jen the American style of living she's used to.  Find out if Jen gets the space she wants or if she'll lose to Bob's shoes when House Hunters International goes to Amsterdam.",https://www.hgtv.com/shows/house-hunters-international/episodes/amsterdam-the-torpedoes
29,"Season 64, Episode 10","Spacious-Living Shannon versus Budget-Conscious Chris in Trieste, Italy","Young educators Shannon and Chris aren't ready to settle down like their friends in the Michigan suburbs, so they take a pay cut to teach in the central European city of Trieste. But never having lived together, Shannon seeks personal space for her alone time, while Chris is concerned with their budget. Find out if they can afford to travel the world, or if Chris will have more time with Shannon than he bargained for in Trieste, Italy.",https://www.hgtv.com/shows/house-hunters-international/episodes/spacious-living-shannon-versus-budget-conscious-chris-in-trieste-italy2
30,"Season 64, Episode 11",A Retirement Dream Come True,"Peter and his wife Helen plan to leave the chilly rain of Northern England and retire to a new home on the sunny Greek island of Rhodes. They prefer a home on the island's beachy eastern coast but are advised to consider the less developed, more affordable western side. The couple are attracted to the island's western landscape and two houses impress them with their design and price. Helen's love for those eastern beaches never waivers, but the properties on the western side of Rhodes make for a difficult decision as House Hunters International visits the beautiful, sun soaked Greek island of Rhodes.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-retirement-dream-come-true
31,"Season 64, Episode 12",Chasing Winery Dreams in England,"When winemaker Jonathan Medard was offered the rare chance to grow a winery from root to vine, he jumped at the opportunity of a lifetime.  East Sussex may be England's answer to Champagne, but it's a far cry from the Napa Valley lifestyle that he and wife Lisa are used to.  But to get the seaside lifestyle they adore, they'll have to shell out serious dough or renovate from the ground up, when House Hunters International looks for a house with legs in Eastbourne, England.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-winery-brings-napa-to-eastbourne
32,"Season 64, Episode 13",Seeking a Swede Pad In Stockholm,"Food enthusiast Teresa had a life she loved life in San Francisco. Now, after years of living stateside, Swedish husband Henrik wants to slow down and start a family in Stockholm. They both want the quality of life Sweden has to offer, and while Henrik wants her to see the good life can be found in Stockholm's historic city center, Teresa is having a tough time letting go of her old life in San Francisco. Even with a two million dollar budget, real estate agent Niklas will have a tough time balancing his clients differing needs, in the capital city's pricey and high demand property market. Watch when House Hunters International adjusts to life in Stockholm, Sweden.",https://www.hgtv.com/shows/house-hunters-international/episodes/seeking-a-swede-pad-in-stockholm
