,Number,Title,Description,Link
13,"Season 105, Episode 7",Healthy Life in Ambergris Caye,"Life in Cape Girardeau, Missouri, was all about work until Andy came up against life-threatening health issues.  He and Tyonia vowed they would never be a woulda, shoulda, coulda couple and decided to move to Ambergris Caye for a healthier lifestyle.  But compromise isn't part of the doctor's orders and it's not easy for Tyonia to talk Andy into being reverent to the budget.  Especially when buying an expensive boat in Belize is part of Andy's dream, too.",https://www.hgtv.com/shows/house-hunters-international/episodes/healthy-life-in-ambergris-caye
14,"Season 105, Episode 8",From Corporate to Costa Rica,"Benn is leaving his stable job in Singapore to pursue his lifelong dream of opening a sport fishing business in Costa Rica. His supportive wife, Cathy, is happy the move will mean more family time with their young child, but they aren't seeing eye to eye on style or budget. Benn wants a complete reversal of lifestyle with a boat and a rustic rainforest home, whereas Cathy wants a more modern home. If they're going to get their new business off the ground, they might need to apply the brakes on their dream house budget.",https://www.hgtv.com/shows/house-hunters-international/episodes/from-corporate-to-costa-rica
15,"Season 105, Episode 9",Snapping Out of Business Mode,"South Carolina restaurant owner Kerri Rae is consumed with her business life and needs a place to get away. She and her friend Theresa head to Nosara, Costa Rica, to hunt for a second tropical home, but trouble starts brewing when Kerri Rae can't turn off her business mode.",https://www.hgtv.com/shows/house-hunters-international/episodes/snapping-out-of-business-mode
16,"Season 105, Episode 10",Singapore Swap,"Josh, his wife Whitney and their two boys are moving to Singapore for Josh's new job opportunity. The couple is swapping roles for the first time in years, so their agent must find a place that suits both of their new needs in one of the most expensive cities in the world.",https://www.hgtv.com/shows/house-hunters-international/episodes/singapore-swap
17,"Season 105, Episode 11","Coming Ashore to Paros, Greece","Taru is ready to settle down after five years of sailing around the world. She wants to start a business in Paros, Greece, and she's enlisting the help of her friend Nina. But, Taru will soon realize she might be more out of touch with life than she anticipated.",https://www.hgtv.com/shows/house-hunters-international/episodes/coming-ashore-to-paros-greece
18,"Season 105, Episode 12",Promotion in Berlin,"A North Carolina woman follows a job opportunity to the bustling city of Berlin. Accustomed to the spacious countryside, she is looking for an adequate space on a tight budget but knows nothing about Berlin or its housing market. She hopes to find a furnished apartment in a hip neighborhood with European charm and space for her large golden retriever. Finding the perfect home may be difficult, however, as she isn't the only young professional flocking to the beautiful German city.",https://www.hgtv.com/shows/house-hunters-international/episodes/promotion-in-berlin
19,"Season 105, Episode 13",Yucatan Cowboy,"A Texas couple decides it's time to make a permanent move to up-and-coming Progreso, Mexico. She's hoping the move will allow them to downsize but he's bringing along a Texas-sized wish list that may delay their decision. The market in Progreso is heating up and waiting any longer could jeopardize them getting a home they can afford. The couple is a perfect example of opposites attract and they will have to come to a serious compromise if they want their Mexican dream home to become a reality.",https://www.hgtv.com/shows/house-hunters-international/episodes/yucatan-cowboy
20,"Season 106, Episode 1",Second Home in Mexico,"An Ohio couple intent on buying a second home in Puerto Escondido, Mexico, downsizes their possessions and assesses their priorities. Tim wants to stick to the budget so his wife, Diana, can retire and enjoy the sun, surf and sand. Diana is more interested in living close to town in a turn-key home, which may stretch their budget.",https://www.hgtv.com/shows/house-hunters-international/episodes/second-home-in-mexico
21,"Season 106, Episode 2",Family Adventure in Casablanca,"A California couple lands teaching jobs in Casablanca and packs up everything, including their two sons, to make the adventure a success. But when they get to Morocco, they find out their budget won't get them what they want in the city, and they may need to make some compromises.",https://www.hgtv.com/shows/house-hunters-international/episodes/family-adventure-in-casablanca
22,"Season 106, Episode 3",Margaritas in Sayulita,"A couple who met in New Zealand is looking for a place in Sayulita, Mexico, to use as a family retreat and potential rental property. Early in Conrad and Katherine's relationship, he was diagnosed with cancer. Katherine took care of Conrad while he underwent treatment, and now that he is cancer-free, the couple is excited to start a new chapter of their life together in Mexico.",https://www.hgtv.com/shows/house-hunters-international/episodes/margaritas-in-sayulita
23,"Season 106, Episode 4",New Life in Auckland,"After reflecting on her life and dream of living abroad, Texas-native Cheryl has sold her possessions and is moving with her dog, Penelope, to Auckland, New Zealand. A local friend joins Cheryl on the house hunt to find a place that's convenient to the city, budget-friendly and, most importantly, dog-friendly.",https://www.hgtv.com/shows/house-hunters-international/episodes/new-life-in-auckland
24,"Season 106, Episode 5",Rain Forest Home in Australia,"Fascinated by the Australian rain forest, arborist Matt has convinced his wife, Kelda, to leave her comforts behind in the UK and move to Mossman, Australia. Kelda is terrified of the wildlife that comes with living in the bush, so she's reluctant to move her children to a home anywhere but in town. Luckily, real estate agent Mark lives in the rain forest with his own family, so he's the right man to help this family adapt to life in Far North Queensland.",https://www.hgtv.com/shows/house-hunters-international/episodes/rain-forest-home-in-australia
25,"Season 106, Episode 6",From Colorado to the Caribbean,"Nine years after vacationing on St. John, where home prices run into the millions of dollars, Julie and David have finally saved enough to make the move there from Colorado. David wants a home with an open-air, Caribbean design, while Julie prefers a modern, contemporary home.",https://www.hgtv.com/shows/house-hunters-international/episodes/from-colorado-to-the-caribbean
26,"Season 106, Episode 7","Renovate Debate in Merida, Mexico","A couple is ready to leave their stressful jobs in New Jersey to become first-time bed and breakfast owners in Merida, Mexico. With an all-in budget of $450,000, he wants to find something that's ready for guests immediately. However, she is willing to take on a renovation project that's better for them in the long run.",https://www.hgtv.com/shows/house-hunters-international/episodes/renovate-debate-in-merida-mexico
27,"Season 106, Episode 8","We've Got It Made in Adelaide, Australia","Stuart and Rachel are ready to leave the cold, Canadian winters behind and move their family to his hometown of sunny Adelaide, Australia. Rachel is worried about the transition for the kids, so she and Stuart must find a middle ground to make their move across the world a success.",https://www.hgtv.com/shows/house-hunters-international/episodes/weve-got-it-made-in-adelaide-australia
