,Number,Title,Description,Link
10,"Season 33, Episode 13","A New Start in Bogota, Colombia","Working hard to since college, young newlyweds Jerry and Robin were unhappy with their careers and the high cost of living in Washington, DC.  On a whim, Jerry proposed moving to Bogota, Colombia.  With the low cost of living there, Robin's love of Latin culture and their desire to become fluent in Spanish, they take a chance at a fresh start in Bogota.  But with small savings and no job prospects, will they be able find happiness and new friends in one of the largest cities in Latin America, or will they be phoning home for help?   Find out when House Hunters International hits the elevated streets of Bogota, Colombia.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-new-start-in-bogota-colombia
11,"Season 34, Episode 1","Permanent Summer Down Under in Sydney, Australia","John and Fiona are trading the 8 months of Calgary's winter for the long Sydney summers.  They're making the move now while their two boys are young enough to adjust to a new life down under.  They just don't want to leave their house behind, but Sydney's rental market is hot and Agent Elysha Harris explains, if they see something they like they should move on it now, because it might not stick around.  They've got to look fast and be decisive.  Watch as House Hunters International moves the family to sunny Sydney Australia.",https://www.hgtv.com/shows/house-hunters-international/episodes/permanent-summer-down-under-in-sydney-australia
12,"Season 34, Episode 2","A Finnish Fashionista Moves to Milan, Italy","Heidi's two passions in life are fashion and Italy, leaving her destined to live in Milan.  Having grown up sewing with her mother and traveling to Italy with her family, it was a natural progression for Heidi to immerse herself in this fashion capital.  She studied design, learned the language and now this ambitious fashionista is moving to Italy to start her own clothing line.  She wants an apartment that is stylish and sophisticated, but she also needs enough space for a design studio in her home.  She prefers to live where it is trendy, yet budget constraints may mean expanding into less familiar locales. Can Heidi find a balance between the Italy she knows and the Italy she's only just beginning to discover?  Find out when House Hunters International travels to Milan, Italy.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-finnish-fashionista-moves-to-milan-italy
13,"Season 34, Episode 3",Finding the Charm in France's Burgundy Region,"Frenchman Ulrich met Debi while he was visiting her hometown of Orlando and they quickly transitioned from friends to sweethearts. With Ulrich back in Burgundy, Debi was fully on board for the transition from her hectic career to a slower pace in France's charming wine region. They want to start their life together in a traditional French home in the villages outside Chalone-Sur-Saone, but Real Estate Agent Benjamin Haas knows that what's considered traditional here may strike Debi as just plain old. He must find a home that fits their vision but still remains practical for these newlyweds and their $1,350 a month budget. Find out what happens when House Hunters International discovers a taste of Burgundy, France.",https://www.hgtv.com/shows/house-hunters-international/episodes/finding-the-charm-in-frances-burgundy-region
14,"Season 34, Episode 4","A Norfolk Island Family Moves to Brisbane, Australia","Mel, single mother of two, born and bred on the small island of Norfolk has met the man of her dreams and is now giving up island life and moving with her children to be with him in the big city of Brisbane, Australia. While Mel was on vacation in Brisbane to see her mom, she met Nathan and fell in love. After a few trips to Brisbane and a long distance relationship, Mel is now packing up her Island life and moving to the big smoke. Norfolk Island has a population of only 1800, has no traffic lights and is only 14 square miles in size. Brisbane has a population of over 2 million! Mel is excited but also nervous as she has only known Nathan for a short time and is worried for the safety of her children moving to the city. Will Mel survive the house hunt in the booming metropolis of Brisbane? Or will she run back to her tropical paradise? Find out when House Hunters International rolls into Brisbane, Australia.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-norfolk-island-family-moves-to-brisbane-australia
15,"Season 34, Episode 5","Beach Life in Melbourne, Australia","Miranda and Bart moved to London from The Netherlands with a plan to return home in just a couple of years. But that was twelve years ago and now, caught up in the hectic pressures of job and career, they realize they have little time to enjoy their two young daughters, or each other. They revisit their plan to move back to The Netherlands until Bart is offered a position with a firm in Melbourne, Australia.  After touring the city, they decide to relocate and soon begin the process of finding their new home. Real Estate Agent Donna Morsman steers them away from Melbourne center in favor of shore-line suburban properties that lie along Melbourne's Port Philip Bay. Their selection is beautifully challenging. One house is a contemporary custom design right by the beach. Another has a quaint village charm, while another has a tropical inside outside design where rooms open to the outdoors. In the end, their decision is carefully tuned to which property best for the children; as House Hunters International finds this young family a new home and a new way of life in Melbourne, Australia.",https://www.hgtv.com/shows/house-hunters-international/episodes/beach-life-in-melbourne-australia
16,"Season 34, Episode 6",Wanderlust Leads to Dusseldorf,"Ever since childhood, Josh Hallett couldn't sit still.  His career as a pilot allowed him to see the world and he and his wife, Wendy, moved seven times in the first ten years of marriage.  But after their sons, Connor and Hayden, were born, the Halletts decided to settle down in Collierville, Tennessee.  Now, after nearly a decade, Josh's wanderlust is reawakening, and a job opening in Dusseldorf, Germany, is providing the perfect opportunity for the Halletts to expose their children to an entirely new culture.  But Dusseldorf's housing market is extremely limited and finding a duplicate of the sprawling 4,000 square foot home the Halletts are leaving is an impossibility.  Will Josh be able to convince his family that an authentic urban experience is worth the adjustment to tighter quarters?  Or will Wendy's reluctance to sacrifice space land the Halletts back in the suburbs?  Find out when House Hunters International says auf weidersehen to Tennessee and touches down? in Dusseldorf, Germany.",https://www.hgtv.com/shows/house-hunters-international/episodes/wanderlust-leads-to-dusseldorf
17,"Season 34, Episode 7",Grand Living in Grand Cayman,"Nate and Jen aren't your stereotypical accountants.  Years ago, the military dangled an enticing carrot in front of Nate: he and his high school sweetheart could be stationed abroad and live an exciting adventure.  It didn't work out, but that didn't mean they forgot about the idea to live somewhere exotic.  They finally decided it was time to escape harsh Pennsylvania winters and make the move to Grand Cayman - the largest of the Cayman Islands and a world financial center.  Here, their careers are transferable  But their two incomes might not be enough to live the island dream Jen envisions.  The cost of living here is among the highest in the Caribbean and this young couple is shocked to find their $2700 dollar budget is on the low side.  She wants views and fashionable furnishings at any cost.  He just wants access to the beach to kite-surf - and he wants it in budget.  Will fellow expat and real estate agent Tony Catalatano be able to find something that will both wow Jen and win over number cruncher Nate?  Find out when House Hunters International goes for broke in the Cayman Islands.",https://www.hgtv.com/shows/house-hunters-international/episodes/grand-living-in-grand-cayman
18,"Season 34, Episode 8",Reconnecting with Grenada,"Twenty years ago, Chad and Roshan Hyson met as teens in lovely Grenada, but they didn't fall in love until a decade later when they reconnected after college in Miami, Florida. Ten years later, their lives are busy with two growing children and no spare time.  Now, they're ready to return to the country of their youth for a more laid back lifestyle and the chance to reconnect with the country that truly feels like home. They're hoping a slower pace will allow them to spend more time together and finally have time to enjoy the most important thing of all: family. But moving to a small island means a small real estate market and Chad and Roshan have very different needs. Chad wants gorgeous beach views, but Roshan needs a home office that offers peace and quiet. Will real estate agent and family friend Pearl Forrester be able to balance Chad and Roshan's priorities? Or will the stress of house hunting send this couple over the edge?  Find out when House Hunters International reconnects with its roots in Grenada.",https://www.hgtv.com/shows/house-hunters-international/episodes/reconnecting-with-grenada
19,"Season 34, Episode 9","Picking Back Up in Pisa, Italy","Jessica and Kevin Doherty have been together since they were in high school and have had a whirlwind relationship for the past 10 years they've been together. While Air Force-enlisted Kevin was in Korea, Jessica and their three year old son, Liam, were separated from Kevin for about a year and moved back to their home town in Carmel, Indiana. Soon Kevin returned home and they found out they will be moving again and this time to the historical town of Pisa, Italy. Even though the two have never traveled to Italy before nor speak any Italian they will be moving once again and this time for a 3 year stay. This young couple is looking for a home they can share off the military base, but close for Kevin to go to work and still near all the local scenery. They have a very short amount of time to get all they need and at their rental budget. So with this short time and language barrier will this eager young couple find their home in ancient Italian town of Pisa? Find out on this episode of House Hunters International goes to Pisa Italy.",https://www.hgtv.com/shows/house-hunters-international/episodes/picking-back-up-in-pisa-italy
20,"Season 34, Episode 10",Dream Job in Nassau,"Moving from California to the Bahamas wasn't something that CJ and Denise had ever considered. However, Denise was offered her dream job as a marketing executive at a new resort in Nassau, so they're taking the leap. To make it happen, CJ will have to give up his own business and hobby of designing and restoring motorcycles. In Nassau, CJ wants a large garage where he can still tinker around on old cars and vintage motorcycles and Denise is hoping for a spectacular ocean view. Taking on the blue waters of the Caribbean shouldn't be difficult, but can they take on each other's wish list? Find out when House Hunters visits Nassau, Bahamas.",https://www.hgtv.com/shows/house-hunters-international/episodes/navigating-the-market-in-nassau-bahamas
21,"Season 34, Episode 11","Taking Root in Hua Hin, Thailand","Sutiya Shingleton came to study in England by herself when she was only 16 years old. She quickly adapted to English life and began to lay down roots. She literally bumped into Ben and the rest is history. The couple married and settled in his native Essex where they've raised their son, Aiden. But now a business opportunity in Thailand will uproot the young family from England. Sutiya's family hopes Ben can expand their established landscape business to include expats that reside in Hua Hin- but relocating so far away also means saying goodbye to family and risking their stable jobs in England for a more relaxed lifestyle in Hua Hin. With more and more foreigners moving to Thailand, the real estate business is booming. So, they'll need Flemming Bo Sorenson's help to navigate Thai real estate. Will Flemming be able to balance Sutiya's need to be close to amenities with Ben's preference to be walking distance to the beach? Or will they have to reconsider how far from the city center they can live. Find out when House Hunters international takes root in Hua Hin, Thailand.",https://www.hgtv.com/shows/house-hunters-international/episodes/taking-root-in-hua-hin-thailand
22,"Season 34, Episode 12",Sibling Rivalry in Australia,"To carve out his own path in life, 23 year old chef Jim Wheatley risked his savings to depart from a shaky UK economy, to dive into the tourist market on Australia's North Stradbroke Island to live with his sister Sophie.  Jim's looking to find a job in Point Lookout, making it the center of their home search.  But as the hunt begins, Jim & Sophie revert to their days as sibling rivals, bickering over bedrooms, bathrooms, and everything in between.  Will this dueling duo find a home they can agree upon, or will the fighting continue after they sign on the dotted line? Find out when House Hunters International lands on North Stradbroke Island, Australia.",https://www.hgtv.com/shows/house-hunters-international/episodes/sibling-rivalry-on-north-stradbroke-island
23,"Season 34, Episode 13",Beach Towns of the Sunshine Coast,"David and Lindsey are two restless globetrotters that have lived throughout the UK and Australia?but they just can't seem to find the right city to live in. That is, until now. They've made a self-diagnosis that they are really beach bums at heart and with past moving experiences as their teacher they've pegged a small beach town along Australia's Sunshine Coast as the best place to raise their three rambunctious boys. So if their instincts finally prove right this time around, and with some key help from professional real estate agent Brooke-Lyn Webber, deciding to live the good life along Aussieland's Pacific coast should be the last move they make for quiet sometime.",https://www.hgtv.com/shows/house-hunters-international/episodes/beach-towns-of-the-sunshine-coast
24,"Season 35, Episode 1","Dreams Come True for an Expecting Family in Rota, Spain","A rare job opportunity is taking a growing family from San Diego, California to the small ocean side community of Rota in Spain.   They need to find a house large enough for them and the new baby they're expecting, which will be tough in Rota's small market.  Fortunately, Agent Raphael Gomez has three houses rich with Spanish flavor to sweeten the move.",https://www.hgtv.com/shows/house-hunters-international/episodes/dreams-come-true-for-an-expecting-family-in-rota-spain
25,"Season 35, Episode 2",Americans in Umbria,"Michael and Julia had been living a hectic life in New York City when they decided to relocate to North Carolina to adjust their work-life balance. After travelling to Italy many times and discovering the beauty and splendor of Umbria, they decided that purchasing a second home there would be a perfect way to carry their love of the laidback lifestyle over  to one of their favorite places in Europe. They look forward to enjoying local wines,  perusing local markets, cooking traditional Italian meals and embracing the relaxed pace of this beautiful region. But first they must find a house. While Julia would prefer something a little more rural, Michael would rather be closer to a town center, maybe even within the town itself. Real estate agent Tiziana Mirgottini will show them how far their money will go in both country and city settings and then, the couple will have to decide: who will have to compromise the most? Find out when House Hunters International says 'ciao' to 'la dolce vita' in Umbria, Italy.",https://www.hgtv.com/shows/house-hunters-international/episodes/americans-in-umbria
26,"Season 35, Episode 3",Roving Journalists Seek Beachfront Living in the Bahamas,"Recently married journalists Jeff and Patricia fell in love in the newsroom, and have since traveled the world together.  But after a snowy stint living in Canada to be close to Jeff's family, the cold was too much for Patricia to handle.  They found new jobs and a middle ground in the sun soaked world of the Bahamas.  But with Patricia's expectations of a modern home, can Jeff afford the fantasy views he's always dreamed of?  Find out when House Hunters International travels to Nassau, Bahamas.",https://www.hgtv.com/shows/house-hunters-international/episodes/roving-journalists-seek-beachfront-living-in-the-bahamas
27,"Season 35, Episode 4","Taking a Risk in San Salvador, El Salvador","When BenJoe's company asked him to start a call center in the El Salvadorian capital, wife Delena was at first intimidated by the city once known for its civil war violence but soon realized it was a great opportunity for her young family to experience other cultures.  So they sold everything in Utah and are headed to San Salvador, where behind heavily guarded walls lie beautiful homes and lush gardens.  They are leaning on Real Estate Agent, Julie Bottari, to find them a furnished home under $1300.  But with furnished homes an unfamliiar request in this market, she has a tough task ahead of her.  They might just have to settle for what this traditional city has to offer, when House Hunters International heads to San Salvador, El Salvador.",https://www.hgtv.com/shows/house-hunters-international/episodes/taking-a-risk-in-san-salvador-el-salvador
28,"Season 35, Episode 5",All That Glitters on the Gold Coast,"When Lennie Ignatowski's company proposed a transfer to Brisbane, he and his wife, Kate, jumped at the chance to leave DC's wintry weather behind.  After discovering that Brisbane is an easy commute from the nearby Gold Coast, the couple decided to make Australia's most idyllic shores their new home.  But with Kate launching a business, money is tight and finding beachfront property on a budget is no easy task.  Kate must either convince Lennie to sacrifice coastal proximity for a larger layout or endure bustling byways and noisy neighbors to help her husband realize his dream. Watch what happens when House Hunters International seeks the perfect wave on Australia's Gold Coast.",https://www.hgtv.com/shows/house-hunters-international/episodes/all-that-glitters-on-the-gold-coast
29,"Season 35, Episode 6","Vacation Home Paradise in Puerto Vallarta, Mexico","Running a hectic catering and event planning business together in San Diego, California leaves little time for best friends Zapher and Derick to relax. So they decided to put their money together and invest in their leisure time by buying a vacation home in Puerto Vallarta, Mexico. They don't always see eye to eye on business decisions and searching for a vacation home is no different. Derick wants to be close to town while Zapher seeks quiet seclusion and stunning views. Can compromise come easy or will paradise come at a cost? Find out when House Hunters visits Puerto Vallarta, Mexico.",https://www.hgtv.com/shows/house-hunters-international/episodes/vacation-home-paradise-in-puerto-vallarta-mexico
30,"Season 35, Episode 7",Study Abroad in Scotland,"Budding anthropologists Julia and Kareem share a love of learning and, if studying different cultures is the goal, then attending university overseas is the logical choice. But finding a flat near to campus and on a student budget is a tough assignment. Will the temptation of a real Scottish setting divert them from the task at hand? Find out when House Hunters registers for class in Edinburgh Scotland.",https://www.hgtv.com/shows/house-hunters-international/episodes/study-abroad-in-scotland
31,"Season 35, Episode 8",Choosing Between Sand Traps and Sandy Beaches,"Just over a year ago Cory St. Clair met Karen Ann Peterson on a beautiful beach in Punta Cana, in the Dominican Republic.  The two quickly fell in love despite living apart from each other until Cory proposed on Christmas Eve.  Now they're meeting up in Aruba to share the news with Karen Ann's family before starting their life together in Punta Cana.  But Cory wants to live his fairway fantasy with a home on the golf course, while Karen Ann dreams of sun, sand and a beach house.  Can this couple compromise or will the stress of planning a wedding and house hunting end this marriage before it even begins?  Find out when House Hunters International picks sand traps or sandy beachesin Punta Cana.",https://www.hgtv.com/shows/house-hunters-international/episodes/choosing-between-sand-traps-and-sandy-beaches-as-a-young-couple-plans-a-wedding
32,"Season 35, Episode 9","A Couple Seeks Simple Life in Merida, Mexico","Successful careers and owning numerous properties have kept the Scotts on a chaotic schedule for years.  They have decided to sell everything they own in Toronto, Canada and regroup in Mexico.  But after spending so much time apart, their priorities have changed.  Will they be able to come together and share one home together, or will they find their way back to their old ways?  Find out when House Hunters International heads south of the border to Merida, Mexico.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-couple-seeks-simple-life-in-merida-mexico
33,"Season 35, Episode 10","Content in Willemstad, Curacao","Nick and Michelle grew up in Toronto, Canada only a few miles apart, but they did not find each other until work transferred them to the isle of Curacao. At first, the young couple was free to move around the island as renters, but after starting a family, short-term housing was no longer practical. With properties ranging from modern resort condos to a historic colonial home, agent Nick Miro will help them navigate the Curacao real estate market. Will they be able to make the leap from renting to buying? Watch what happens when House Hunters International lays down roots in Curacao.",https://www.hgtv.com/shows/house-hunters-international/episodes/content-in-willemstad-curacao
34,"Season 35, Episode 11",From Florida to the Andes,"Tanya and Colombian native Armando have lived in Florida their entire married life. After twenty-five years away, Armando takes Tanya to his mother country for the very first time and they are both instantly taken by the calm mountain vistas and the slower pace of life. With little deliberation, they decide to sell up in Jacksonville and buy up in Colombia. Properties in the Andean foothills offer a variety of styles from which they make a surprising selection. Watch what happens when House Hunters International visits Cali, Columbia.",https://www.hgtv.com/shows/house-hunters-international/episodes/from-florida-to-the-andes
35,"Season 35, Episode 12",Rediscovering Roots in the Historic City of Berlin,"Derek & Laura are newly wed and reside in the city of Boston. Laura is a Forensic Psychologist and is able to work from home but Derek on the other hand, is starting up business ventures in Europe and that means he must now live in Europe. Both Derek and Laura have a common bond to the country of Germany. Laura was born in Lawrence, Germany and Derek grew up in Munich and also spent part of his childhood in Berlin. Berlin is the capital city of Europe's largest economy and with it's geographically centered position in Western Europe, Derek realized Berlin is the perfect place to start up an investment business with clients throughout Europe. Derek and Laura love pre-war architecture but might be swayed by the modern amenities of the newer buildings found in Berlin. Will Derek & Laura find the right investment? Or have to withdraw? Find out when House Hunters International banks into Berlin, Germany.",https://www.hgtv.com/shows/house-hunters-international/episodes/rediscovering-roots-in-the-historic-city-of-berlin
36,"Season 35, Episode 13","First Family Home in Cairns, Australia","After world traveler Jodie Braley took a chance trip to Australia, her focus shifted from the world, into settling into family lifestyle with new husband Marty in Cairns, Australia.  They want a home in the bustling & pricey city center, close to Marty's work and prospects for Jodie. As their realtor leads them through a search for the perfect city abode, they find that the best bang for buck in Cairns lies outside their desired locale. With their focus on a future family, will this newlywed couple find a chic city apartment, or venture outside the city limits to find a place they'd love to call home?  Find out when House Hunters International docks Cairns, Australia.",https://www.hgtv.com/shows/house-hunters-international/episodes/first-family-home-in-cairns-australia
37,"Season 36, Episode 1","Living like locals in Misawa, Japan","California couple Christine and Brian Gardner never considered moving to Japan. But when the Misawa Air Force Base offered Brian his dream job, they decided it was time for an adventure. Relocating with an energetic toddler is tough, and adjusting to a new culture is daunting. With their furniture en route, Christine and Brian are anxious to move out of their cramped hotel room and find a home fast.  The military offers on base housing, which is convenient and affordable, but small. Off base housing might be more spacious and offer an authentic experience, but might not have the comforts of home. Real estate agent Shino Breeden is up for the challenge, but with a budget of $2500 a month and indecisive clients, there may need to be some compromises. Find out when House Hunters International arrives in the land of sushi and shrines, Misawa, Japan.",https://www.hgtv.com/shows/house-hunters-international/episodes/living-like-locals-in-misawa-japan
38,"Season 36, Episode 2",Family-Sized Apartments in  Geneva's Suburbs,"The chance to live and work in Switzerland has Bernie and Minoo giving up their beloved forever home in blustery Calgary. But they've never lived in an apartment before and trying to clone the spaciousness they took for granted in one of the world's most expensive cities to live in could leave this Canadian family feeling a little home sick. It's a lesson in downsizing, with relocation expert Sabine Baerlocher, when House Hunters heads to Geneva, Switzerland.",https://www.hgtv.com/shows/house-hunters-international/episodes/family-sized-apartments-in-genevas-suburbs
39,"Season 36, Episode 3",Family of Six in Belize,"Native South Carolinians McKinley and Natalie have lived in their hometown of Columbia their whole lives.   Married for several years now and the parents of four little children, they feel it is time to  branch out and explore parts of the world outside of their southern comfort zone.   After a vacation in Belize they realized it would be the perfect place to move their family.   The children are still young and therefore very flexible and both parents want them to experience a different culture, a change in landscape and grow up in a place where outside activity supersedes sitting in front of a television or video game station.  Mom and Dad are outdoor enthusiasts as well so they also look forward to the outdoor activities available in Belize year-round.   In order to finance the move, builder McKinley recently sold his construction business and plans to get into real estate sales in Belize once relocated.  Looking to start off renting as they investigate the housing market,  the couple's budget cannot exceed 5500 dollars and McKinley is adamant about that.  Seeing as they need a house big enough for a family of six and both want to be close to amenities such as the beach, pools and tennis this might be a challenge for real estate agent Macarena.  But she knows her stuff and will try her best to get this active family settled into a home and location that works for everyone.  Will she succeed?  Will McKinley and Natalie regret the move or embrace the tropical adventure they are so ready for?  Find out when House Hunters International takes a long hike to Belize.",https://www.hgtv.com/shows/house-hunters-international/episodes/family-of-six-in-belize
40,"Season 36, Episode 4",A Job Makes a Couple Trade Beach for Berlin,"A job promotion has sent Leah to Berlin Germany to manage a clothing store.  Her fiance, aspiring golf pro Michael, will join her, just as soon as he plays his last round of the season.  Excited for their first European experience, they're looking for a home for them and their two dogs, Gracie, and Tahoe.  With the dogs and their preference for an inexpensive apartment, Agent Tim Bogen, sees a challenge.  Watch as House Hunters International gets promoted in Berlin, Germany.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-job-makes-a-couple-trade-beach-for-berlin
41,"Season 36, Episode 4",A Job Makes a Couple Trade Beach for Berlin,"A job promotion has sent Leah to Berlin Germany to manage a clothing store.  Her fiance, aspiring golf pro Michael, will join her, just as soon as he plays his last round of the season.  Excited for their first European experience, they're looking for a home for them and their two dogs, Gracie, and Tahoe.  With the dogs and their preference for an inexpensive apartment, Agent Tim Bogen, sees a challenge.  Watch as House Hunters International gets promoted in Berlin, Germany.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-job-makes-a-couple-trade-beach-for-berlin
42,"Season 36, Episode 5",Return to Remote Living and Majestic Views,"Australian Pauline Porter has lived in the United States for fourteen years.  Now with her American husband Michael and kids in tow, she's ready to leave behind the fast paced lifestyle of San Francisco for the ultimate in island quality of life on her native Norfolk Island. Pauline is a professional chef and needs a home with a modern kitchen, while Michael has a painting business and needs an American sized garage for his supplies and his truck. Can they navigate their way through the unique locale's local quirks and find a home that accommodates their professional requirements?  Find out when House Hunters International travels to Norfolk Island.",https://www.hgtv.com/shows/house-hunters-international/episodes/family-returns-to-remote-living-and-majestic-views-on-the-australian-norfolk-island
