,Number,Title,Description,Link
14,"Season 1, Episode 5",Picking a Place in Prague,"Martin Michajluk and his fiancee, Eva Dakovova, live about 45 minutes from each other in the outlying districts of Prague, the capital of the Czech Republic. When they want to spend quality ...",www.hgtv.com/shows/house-hunters-international/episodes/picking-a-place-in-prague
15,"Season 1, Episode 6","A Unique Renovation in Johannesburg, South Africa","Ryan and Leyla followed their film careers from LA to Capetown.  Now, with their four-year-old son, they're putting down roots in Johannesburg.  While Leyla's looking for a move-in-ready space ...",www.hgtv.com/shows/house-hunters-international/episodes/a-unique-renovation-in-johannesburg-south-africa
16,"Season 1, Episode 7",Dream Home in the Bahamas,"Donna and Patrick Rollins' four-bedroom Nassau, Bahamas, home just is not big enough for the couple and their three growing kids. Though they have tried to renovate the house to make it a ...",www.hgtv.com/shows/house-hunters-international/episodes/dream-home-in-the-bahamas
17,"Season 1, Episode 8",Beachside Dream Home,"Pat and Tom DeGasperis have spent 16 happy years of marriage in historic Bethlehem, Penn., where they built a successful jewelry business together. The only thing missing in their lives is ...",www.hgtv.com/shows/house-hunters-international/episodes/beachside-dream-home
18,"Season 1, Episode 9",Dominican Dream,"Seeley Oliver is a hard-working businesswoman who needs an escape from the hustle and bustle of New York City. She wants a slice of paradise, so she is moving to the Caribbean. See if she ...",www.hgtv.com/shows/house-hunters-international/episodes/dominican-dream
19,"Season 1, Episode 10",Condo in Buenos Aires,"Attorney Fred Royce bought his home called Henderson Castle in Kalamazoo, Mich., more than 20 years ago. He has recently turned into a bed-and-breakfast. As much as he loves his home, he has ...",www.hgtv.com/shows/house-hunters-international/episodes/buenos-aires-condo
20,"Season 1, Episode 11",Settling in Scotland,"Newlyweds Sally and Scot McLellan love the location of their one-bedroom flat in Glasgow, Scotland, but after two years of renting, they are ready to buy a place of their own. Though they ...",www.hgtv.com/shows/house-hunters-international/episodes/settling-in-scotland
21,"Season 1, Episode 12",Edinburgh Expansion,"Claire and Russell Higgins live in two-bedroom house in the charming city of Edinburgh, Scotland, with their 5-year old daughter, Beth. With another baby on the way, the couple is ready to ...",www.hgtv.com/shows/house-hunters-international/episodes/edinburgh-expansion
22,"Season 1, Episode 13",Roatan Relocation,"Water lovers Debbie and Steven Cervantes were nearly finished remodeling their five-bedroom house in Huntington Beach, Calif., when they took a brief vacation to a Caribbean island off the ...",www.hgtv.com/shows/house-hunters-international/episodes/roatan-relocation
23,"Season 2, Episode 04",Looking for a Traditional Style Villa on Italy's Amalfi Coast,"Young and energetic, Ronda and William Perks love Italy, and they dream of owning a special getaway on its famed Amalfi Coast.  In search of a traditional villa. William's biggest desire is a ...",www.hgtv.com/shows/house-hunters-international/episodes/looking-for-a-traditional-style-villa-on-italys-amalfi-coast
24,"Season 2, Episode 21",Hotel Owners Search for a New Home on Harbour Island in the Bahamas,"We asked and you voted! Now see which of your favorite international destinations made our top five. Tonight, the number five location in all of the world is revealed!",www.hgtv.com/shows/house-hunters-international/episodes/number-five
25,"Season 2, Episode 22","Harbour Island, Bahamas","We asked and you voted! Now see which of your favorite international destinations made our top five. Tonight, the number four location in all of the world is revealed!",http://www.hgtv.com/real-estate/harbour-island-bahamas/pictures/index.html
26,"Season 2, Episode 23",Number Four,"We asked and you voted! Now see which of your favorite international destinations made our top five. Tonight, the number three location in all of the world is revealed!",www.hgtv.com/shows/house-hunters-international/episodes/number-four
27,"Season 2, Episode 24","Bali, Indonesia","We asked and you voted! Now see which of your favorite international destinations made our top five. Tonight, the number two location in all of the world is revealed!",http://www.hgtv.com/real-estate/bali-indonesia/pictures/index.html
28,"Season 2, Episode 25",Number Three,"Harith Wickrema and his wife Grace currently reside in a stunning five-bedroom, French-style mansion outside of Philadelphia.  Harith is keen on finding the a vacation property in St. John ...",www.hgtv.com/shows/house-hunters-international/episodes/number-three
29,"Season 2, Episode 1",Amsterdam Apartment Aspirations,"Stacey Jones is a transplant from England who moved to Amsterdam for a change of pace. She has been living with roommates in a rented apartment close to the city center, but the apartment is ...",www.hgtv.com/shows/house-hunters-international/episodes/amsterdam-apartment-aspirations
30,"Season 2, Episode 2",Going Larger in the City of Lights,"Newlyweds Bérénice and Loïg Raoul have been living in a '70s-era one-room flat in the historic first district of Paris, where Loïg hopes to run for city council. They would like a larger ...",www.hgtv.com/shows/house-hunters-international/episodes/going-larger-in-the-city-of-lights
31,"Season 2, Episode 3",Wanted: Permanent Parisian Pad,"Romayne Wright, originally from England, is a single career woman who now rents a place in Paris' artistic neighborhood district. She works in marketing for an auto company and is on the ...",www.hgtv.com/shows/house-hunters-international/episodes/wanted-permanent-parisian-pad
32,"Season 2, Episode 4",Belizean Beach House,"Trudy and Larry Troiano relocated to West Palm Beach, Fla., more than three years ago, and the location is perfect for them—it's close to family and southern Florida beaches. In fact, Trudy ...",www.hgtv.com/shows/house-hunters-international/episodes/belizean-beach-house
33,"Season 2, Episode 5",Costa Rican Getaway Goal,"Kate and Matt Shaw are always on the move. He's busy with a booming real estate business, and her days are filled with toting around their two small sons, Luke and Justin. Although they live ...",www.hgtv.com/shows/house-hunters-international/episodes/costa-rican-getaway-goal
34,"Season 2, Episode 6",Leaving for La Paz,"Dennis Seisun moved to San Diego, Calif., after becoming fed up with the constant rain in his home country of Belgium. He and wife Verena raised two children in San Diego and took advantage ...",www.hgtv.com/shows/house-hunters-international/episodes/leaving-for-la-paz
35,"Season 2, Episode 7",Getting Trendy in Paris,"Samuel Bate is a charming 30-something Parisian who has been wanted to start his life over for the last three years. After a breakup left him alone and in need of a place to live, he rented ...",www.hgtv.com/shows/house-hunters-international/episodes/getting-trendy-in-paris
36,"Season 2, Episode 8",Retiring to the Islands,"Garden State natives Fran and Bob Schmitt are ready to flee the cold of Forked River, N.J., and retire to the island oasis of St. Maarten. Fran has always said that the stork dropped her in ...",www.hgtv.com/shows/house-hunters-international/episodes/retiring-to-the-islands
37,"Season 2, Episode 9",Time for Tuscan Home of Their Own,"Sergio Lucchesi and wife Jane Wertheimer decided to raise their three children, Chiara, Gabbriella, and Leonardo, in the medieval Tuscan town of Greve-in-Chianti. The family lives in a ...",www.hgtv.com/shows/house-hunters-international/episodes/time-for-tuscan-home-of-their-own
38,"Season 2, Episode 10",Bursting at the Seams in Buxton,"Rachel and John Atkinson have been married for five years, and have five children. While the couple loves their current home in Buxton, England, they need more outdoor space for their kids ...",www.hgtv.com/shows/house-hunters-international/episodes/bursting-at-the-seams-in-buxton
39,"Season 2, Episode 11","Same Town, Smaller Home","Jenny and James Tweats have been married for seven years and have two little boys, 5-year-old Ben and 3-year-old Sam. The Tweats currently live in a four-bedroom, three-bathroom house in the ...",www.hgtv.com/shows/house-hunters-international/episodes/same-town-smaller-home
40,"Season 2, Episode 12",Relocating to Rome,"Newlyweds Allison Poulos, a Connecticut native, and Massimo Salerno, an Italian native, are excited to begin their lives together in Rome, Italy, but right now they are living with Massimo's ...",www.hgtv.com/shows/house-hunters-international/episodes/relocating-to-rome
41,"Season 2, Episode 13",Outward to Orewa,"Brenda and David Goodstone have been married for 10 years and live with their sons in a suburb of Auckland, New Zealand. Five years ago they sold their first home and moved their family into ...",www.hgtv.com/shows/house-hunters-international/episodes/outward-to-orewa
42,"Season 3, Episode 1",British Couple Buys Vacation Home by the Beach in Thailand,Sweethearts Julie and Mark Taylor got married 5 years ago and currently live in a long narrow house that used to be the local sweet shop. They fell in love with Thailand while on vacation ...,www.hgtv.com/shows/house-hunters-international/episodes/british-couple-buys-vacation-home-by-the-beach-in-thailand
43,"Season 3, Episode 2",Buying a First Home on the Island of St. Thomas,"Moneca Pinkett has lived on St. Thomas for five years and she's ready to make the Virgin Islands her permanent home.  Since she runs her own internet business, she is looking for a home where ...",www.hgtv.com/shows/house-hunters-international/episodes/32-year-old-moneca-pinkett-is-buying-her-first-home-on-the-island-of-st-thomas
44,"Season 3, Episode 3",Fitness Pros Escape the Heat in Fiji,"Nichole and Jeremy both work in the fitness industry - she's a personal trainer and he runs a fitness website. They live in Chandler Ariz., which is great for about six months of the year ...",www.hgtv.com/shows/house-hunters-international/episodes/arizona-fitness-pros-want-to-escape-the-heat-by-buying-a-second-home-in-fiji
45,"Season 3, Episode 4",Getaways in the Dominican Republic,"Patrick and Diane love life in their large, comfortable home in the suburbs of New Jersey.  But when the winter days get longer, darker, and colder, they find themselves dreaming of beach ...",www.hgtv.com/shows/house-hunters-international/episodes/real-estate-consultant-ina-hapke-shows-her-dear-friends-patrick-and-diane-beach-getaways-in-the-dominican-republic
46,"Season 3, Episode 5",Vacation Cabin on the Placencia Peninsula in Belize,"Canadians Antonio and Alison Marquez have been living in Victoria, British Columbia for more than 10 years now,  traveling to warmer climates during the vicious winters.  They decided to buy a ...",www.hgtv.com/shows/house-hunters-international/episodes/a-couple-want-to-escape-the-brutal-canadian-winters-and-buy-a-vacation-cabin-on-the-placencia-peninsula-in-belize
47,"Season 3, Episode 1",Searching for Stockholm Space,Follow an American art student searching for a space to spread his creativity in Stockholm Sweden.,www.hgtv.com/shows/house-hunters-international/episodes/searching-for-stockholm-space
48,"Season 3, Episode 2",Escape to Costa Rica,Join a couple searching for the perfect tropical respite from their otherwise hectic lives.,www.hgtv.com/shows/house-hunters-international/episodes/escape-to-costa-rica
49,"Season 3, Episode 3",More Space in St. Maarten,"Two bedrooms; two baths; by the beach; for only $200,000? Now that's a tall order!",www.hgtv.com/shows/house-hunters-international/episodes/more-space-in-st-maarten
50,"Season 3, Episode 4",Turks and Caicos Condo Search,"Christine Morden has enjoyed her fast-paced life as a political attorney in Washington, D.C., but after a decade, she's ready to ditch public policy to pursue her lifelong passion of ...",www.hgtv.com/shows/house-hunters-international/episodes/turks-caicos-condo-search
51,"Season 3, Episode 5",Making the Move to Mexico,,www.hgtv.com/shows/house-hunters-international/episodes/making-the-move-to-mexico
52,"Season 3, Episode 6",Second Home in Italy,"Most of the time, Clara and Alex Thole enjoy the breathtaking view of Puget Sound from their Mediterranean-style home in Mukilteo, Wash. Their other days are spent discovering destinations ...",www.hgtv.com/shows/house-hunters-international/episodes/second-home-in-italy
53,"Season 3, Episode 7",Heading South to Italy,"John Dalrymple, an engineer, and his wife Rina, a potter, rent a tiny 19th-century cottage outside Amsterdam, Holland. After three years they have come to the realization that the place is ...",www.hgtv.com/shows/house-hunters-international/episodes/heading-south-to-italy
54,"Season 3, Episode 8",Buenos Aires Bound,"After nine years of living the laid-back lifestyle in the resort seaside town of Punta Del Este, Uruguay, Patricia Giuria and husband Pablo Tringolo are ready to pick up the pace by moving ...",www.hgtv.com/shows/house-hunters-international/episodes/buenos-aires-bound
55,"Season 3, Episode 9",New Aruban Address,"Mercy and Joe Flak would like to find a home on Aruba with more space than the 1,900 square feet they currently have.  With their daughters Kiana, 6 and Kyra, 3, plus Mercy's sister Myrna ...",www.hgtv.com/shows/house-hunters-international/episodes/new-aruban-address
56,"Season 3, Episode 10",New to New Zealand,"Inspired by several Hollywood films showcasing New Zealand's beautiful terrain, California natives Cathie and Mike Koosmann decided to visit the country and see it for themselves. They loved ...",www.hgtv.com/shows/house-hunters-international/episodes/new-to-new-zealand
57,"Season 3, Episode 11",Moving to Managua,"Deneen and Brian Wargo make their living working in water, specifically the warm waters of Hawaii. She helms a submarine for a tourism company, and he works for a tourist fishing company ...",www.hgtv.com/shows/house-hunters-international/episodes/moving-to-managua
58,"Season 3, Episode 12",Looking to Own in Jamaica,"Jenny and Matthew Pragnell and their three sons have lived in a two-story town home in Kingston, Jamaica, for seven years. Now that their three boys aren't so little anymore, it's time for a ...",www.hgtv.com/shows/house-hunters-international/episodes/looking-to-own-in-jamaica
59,"Season 3, Episode 13",Flatmates in Scotland,"Scott MacDonald and Graham Renwick, both in their mid 20s, grew up just outside of Edinburgh, Scotland, and have known each other almost their whole lives. They are best friends, and enjoy ...",www.hgtv.com/shows/house-hunters-international/episodes/flatmates-in-scotland
60,"Season 5, Episode 1",Bye-Bye Beach House,Join a Hong Kong business woman's search for new digs nearer the heart of the city.,www.hgtv.com/shows/house-hunters-international/episodes/bye-bye-beach-house
61,"Season 5, Episode 2",Away to Uruguay,Escape with a busy Buenos Aires entrepreneur seeking a vacation retreat in Uruguay.,www.hgtv.com/shows/house-hunters-international/episodes/away-to-uruguay
62,"Season 5, Episode 3",Spain is Calling,"Follow our newlyweds as they search for a home in warm, sunny Spain.",www.hgtv.com/shows/house-hunters-international/episodes/spain-is-calling
63,"Season 5, Episode 4",Moving to Mazatlan,"Join a couple in Mazatlan, Mexico, to search for the perfect tropical getaway.",www.hgtv.com/shows/house-hunters-international/episodes/moving-to-mazatlan
64,"Season 5, Episode 5",Costa Rica Bound,A young couple wants to move from New Jersey to Costa Rica and open their very own B&B.,www.hgtv.com/shows/house-hunters-international/episodes/costa-rica-bound
65,"Season 5, Episode 6",Remain In Spain,"They want to trade in their small, rustic house in Spain for a more modern home closer to the city.",www.hgtv.com/shows/house-hunters-international/episodes/remain-in-spain
66,"Season 5, Episode 7",Leaving Las Vegas,"They want to trade in the bright lights of Las Vegas for a more peaceful life in La Paz, Mexico.",www.hgtv.com/shows/house-hunters-international/episodes/leaving-las-vegas
67,"Season 5, Episode 8","Hola, Mexico!","They want to trade in their big house in Florida for a smaller home in Cabo San Lucas, Mexico.",www.hgtv.com/shows/house-hunters-international/episodes/hola-mexico
68,"Season 5, Episode 9",Bahama Beachfront,We'll follow one man's search for the ultimate in waterfront living in the balmy Bahamas.,www.hgtv.com/shows/house-hunters-international/episodes/bahama-beachfront
69,"Season 5, Episode 10",Casa de Belize,We'll follow one couple's bold move from Texas to Belize.,www.hgtv.com/shows/house-hunters-international/episodes/casa-de-belize
70,"Season 5, Episode 11",Nicaraguan Waterfront,We'll follow one couple's search for a beach home in Nicaragua.,www.hgtv.com/shows/house-hunters-international/episodes/nicaraguan-waterfront
71,"Season 5, Episode 12",A Honduran Hacienda,"They're tired of New York winters, so the search is on for a vacation home in Honduras.",www.hgtv.com/shows/house-hunters-international/episodes/a-honduran-hacienda
72,"Season 5, Episode 13",Casa de Costa Rica,A Chicago native is ready for some beachfront living in sunny Costa Rica.,www.hgtv.com/shows/house-hunters-international/episodes/casa-de-costa-rica
73,"Season 6, Episode 1",Baja Bound,Join a family's search for the perfect home by a bay in Baja.,www.hgtv.com/shows/house-hunters-international/episodes/baja-bound
74,"Season 6, Episode 2",Panama City,"Impressed with Panama's environmental policies, a couple is drawn to Panama City.",www.hgtv.com/shows/house-hunters-international/episodes/panama-city
75,"Season 6, Episode 3",Dive In,Join an avid diver in his search for a second home on the island of Roatan.,www.hgtv.com/shows/house-hunters-international/episodes/dive-in
76,"Season 6, Episode 4",Sunny Portugal,Join a couple looking for the perfect place to retire in the sunny Portuguese countryside.,www.hgtv.com/shows/house-hunters-international/episodes/sunny-portugal
77,"Season 6, Episode 5",Home Again,Follow a couple back to Budapest to buy a second home in their home country.,www.hgtv.com/shows/house-hunters-international/episodes/home-again
78,"Season 6, Episode 6",Costa Rica Bound,A couple from Syracuse wants a second home in sunny Costa Rica.,www.hgtv.com/shows/house-hunters-international/episodes/costa-rica-bound2
79,"Season 6, Episode 7",So Long Seaside,Join a couple looking for a place in the city after years of living on the beach in Costa Rica.,www.hgtv.com/shows/house-hunters-international/episodes/so-long-seaside
80,"Season 6, Episode 8",Tropical Dream,Join a family's search for the perfect home in the tropical paradise of Roatan.,www.hgtv.com/shows/house-hunters-international/episodes/tropical-dream
81,"Season 6, Episode 9",Curacao Calling,Join a family's search for the perfect Caribbean vacation home on the island of Curacao.,www.hgtv.com/shows/house-hunters-international/episodes/curacao-calling
82,"Season 6, Episode 10",Aruban Escape,Follow a couple through Aruba in search of the perfect second home.,www.hgtv.com/shows/house-hunters-international/episodes/aruban-escape
83,"Season 6, Episode 11",Dominican Republic,A woman wants to find a house on the beach in the Dominican Republic.,www.hgtv.com/shows/house-hunters-international/episodes/dominican-republic
84,"Season 6, Episode 12",House Hunting in Holland,"A California family is looking for a house in Holland. What can they find for $300,000?",www.hgtv.com/shows/house-hunters-international/episodes/house-hunting-in-holland
85,"Season 6, Episode 13",Searching Buenos Aires,Follow a well-traveled couple on their quest to find the perfect vacation home in Buenos Aires.,www.hgtv.com/shows/house-hunters-international/episodes/searching-buenos-aires
86,"Season 7, Episode 1",Searching the Spanish Seaside,"Justin and Maria Guenin met in business school and now live and work in El Ejido, Spain.  They're searching for a seaside vacation home close to Maria's family and, hopefully, with ...",www.hgtv.com/shows/house-hunters-international/episodes/searching-the-spanish-seaside
87,"Season 7, Episode 2",Falling in Love With France,"After traveling throughout Europe as a young man, American Ira Leifer fell in love with France and dreamed of returning to live there one day. When home prices hit an all time high in ...",www.hgtv.com/shows/house-hunters-international/episodes/falling-in-love-with-france
88,"Season 7, Episode 3",A Country Home for the Clan,"Adelina and Jose have a large family with many children and grandchildren.  In fact, their family has expanded so much that space is limited in their Lisbon home.  They have decided to leave ...",www.hgtv.com/shows/house-hunters-international/episodes/a-country-home-for-the-clan
89,"Season 7, Episode 4",Big View vs. Big Space,"Dan Webster and Isabelle Deguise are a young couple with a 1000-square foot rental apartment overlooking scenic downtown Vancouver, British Columbia. However, they have limited storage space ...",www.hgtv.com/shows/house-hunters-international/episodes/2
90,"Season 7, Episode 5",Room Required in Costa Rica,"Jorge and Gaby have enjoyed city life in Escazu, Costa Rica for many years.  With the birth of their son, however, they grew tired of their small, one-bedroom condo and of hearing their ...",www.hgtv.com/shows/house-hunters-international/episodes/room-required-in-costa-rica
91,"Season 7, Episode 6",Tough to Find in Tokyo,"Mark Fritz is an American professional living in Toxyo.  After renting for a while now, he's decided it's time to buy a place.  He's looking for an American-style kitchen, a nice view and - ...",www.hgtv.com/shows/house-hunters-international/episodes/tough-to-find-in-tokyo
92,"Season 7, Episode 7",Idyllic in Italy,"Seppo Aslund and Monica Ferucci currently live in a small apartment in the heart of Milan. Their two-bedroom, one-bathroom home becomes cramped when hosting guests, including Seppo's ...",www.hgtv.com/shows/house-hunters-international/episodes/idyllic-in-italy
93,"Season 7, Episode 8",Making It Work in Montreal,"George Tawil is from Lebanon and his wife Brenda Alor is from Mexico, and they are buying their first home together in Montreal.  While they love their current apartment in the trendy ...",www.hgtv.com/shows/house-hunters-international/episodes/making-it-work-in-montreal
94,"Season 8, Episode 1",Enjoying Vancouver's Variety,"Catherine and Paul Newell are expecting their first child and looking for a larger home.  They're currently in a two-bedroom, two-bath condo with an incredible wrap-around deck that overlooks ...",www.hgtv.com/shows/house-hunters-international/episodes/a-vancouver-couple-expecting-their-first-child-look-for-a-new-home
95,"Season 8, Episode 2",Dominican Dreams,"Linda and Malcolm House live in the small seaside town of Maldon, England and have chosen the Dominican Republic as their permanent vacation getaway. They're looking for a home within ...",www.hgtv.com/shows/house-hunters-international/episodes/an-english-couple-look-for-a-getaway-in-the-dominican-republic
96,"Season 8, Episode 3",Cooking Up a Costa Rica Casa,"Brian Raab and his fiance Kacey Lindquist have fallen in love with the people and the beauty of Costa Rica. Brian plans to open a restaurant in the Central Valley area, and now he and Kacey ...",www.hgtv.com/shows/house-hunters-international/episodes/a-couple-plans-to-open-a-restaurant-in-costa-rica-and-searches-for-homes
97,"Season 8, Episode 4",Near Nicaragua's Beaches,"Diego and Paloma Blatt own a restaurant and hotel in Popoyo, Nicaragua.  Since they're now ready to start a family, they want a home separate from their business.  They agree that it must also ...",www.hgtv.com/shows/house-hunters-international/episodes/a-couple-with-a-restaurant-and-hotel-in-nicaragua-search-for-a-new-home
98,"Season 8, Episode 5",A Spread in Spain,"John Lenihan and Martin Connor of Brighton, England hope to make the mountaintop village of Comares, Spain their permanent residence.  They are hoping to find a home with at least two ...",www.hgtv.com/shows/house-hunters-international/episodes/an-english-couple-searches-for-a-home-in-a-spanish-village
99,"Season 8, Episode 6",New Digs in Nicaragua,"Kent and Denise Payne currently live in Oklahoma City, but plan to sell their home in order to move to Managua, Nicaragua. They'd like to find a low-maintenance home with an open floor plan ...",www.hgtv.com/shows/house-hunters-international/episodes/empty-nesters-in-oklahoma-plan-a-move-to-nicaragua
100,"Season 8, Episode 7",New Life in Lisbon,"English teacher Kate Craven, recently separated from her husband, is ready to take the next step in starting her new life with the purchase of a condo in Lisbon, Portugal.  She currently ...",www.hgtv.com/shows/house-hunters-international/episodes/a-mom-and-two-daughters-start-a-new-chapter-in-lisbon
101,"Season 8, Episode 8",Malta to the Max,"Michelle Attard is starting a new chapter in her life, and is looking for a place to call home on the Mediterranean island of Malta.  She currently rents a two--bedroom, top-floor apartment ...",www.hgtv.com/shows/house-hunters-international/episodes/seeking-a-home-on-the-mediterranean-island-of-malta
102,"Season 8, Episode 9",Italian Countryside Idyll,"Jan and Cameron are looking to buy their first home in Amelia in the Umbrian region of Italy, but that might be a challenge since a majority of the homes in the area are old and need major ...",www.hgtv.com/shows/house-hunters-international/episodes/a-couple-searches-for-a-home-in-umbria-for-them-and-their-children
103,"Season 8, Episode 10",A Canadian Canine Family,New Zealand transplant Zoe Quinn-Phillips and her husband Mark Stolow have been married for one year and are ready to invest in their first home. They're currently renting a three-bedroom ...,www.hgtv.com/shows/house-hunters-international/episodes/a-montreal-couple-and-their-three-dogs-need-a-larger-home
104,"Season 8, Episode 11",A Piece of Paradise in Belize,"Young entrepreneur Amber Bunch wants to find a place in Belize to relax and slow down, and she wants the home to reflect her style and preference for space. Ideally, her vacation home will ...",www.hgtv.com/shows/house-hunters-international/episodes/a-young-entrepreneur-is-set-on-a-vacation-home-in-belize
105,"Season 9, Episode 1",To Stay in Spain,"Ron and Emma Bushaway are natives of London, England and are hoping to make their permanent home in the sunny Andalusian region of Spain.  After traveling around the country, they fell in ...",www.hgtv.com/shows/house-hunters-international/episodes/londoners-search-for-a-new-home-in-andalusia-spain
106,"Season 9, Episode 2",Caribbean Charm,"Doug and Kendy Steeves have been in a whirlwind ever since Doug was offered a job in the Cayman Islands.  They've sold their home in Ontario, Canada and begun a house hunting journey on Grand ...",www.hgtv.com/shows/house-hunters-international/episodes/a-canadian-couple-moves-to-grand-cayman-island
107,"Season 9, Episode 3",Voguish Vancouver,"Brian Dahl is ready to give up the quiet neighborhood he's lived in for 17 years in favor of downtown Vancouver, British Columbia.  He'd love to be able to walk to work from the trendy ...",www.hgtv.com/shows/house-hunters-international/episodes/a-vancouver-man-looks-for-a-new-home-downtown
108,"Season 9, Episode 4",Costa Rican Casa,"Jaco Beach is a Costa Rican sanctuary for beach-goers, sun worshippers and surfers.  This appeals to long time New Mexico residents Page Sullivan and Luther Holley who are looking for a ...",www.hgtv.com/shows/house-hunters-international/episodes/a-new-mexico-couple-seeks-a-beachfront-vacation-home-in-costa-rica
109,"Season 9, Episode 5",Condo in Toronto's West End,"Briana Lacey currently lives with her parents and brother in Toronto, trying to make the best use of what little space she has in the cramped home.  While somewhat reluctant to move, she has ...",www.hgtv.com/shows/house-hunters-international/episodes/a-young-woman-searches-for-a-condo-in-torontos-west-end
110,"Season 9, Episode 6",Hollywood in Nicaragua,"David and Luna Brownlee were married in Amalfia, Italy, where Luna is from.  After their honeymoon, the two returned to David's home in Nicaragua, and they've decided that it's time for them ...",www.hgtv.com/shows/house-hunters-international/episodes/a-couple-looks-for-a-home-in-nicaragua-reminiscent-of-the-hollywood-hills
111,"Season 9, Episode 7",Honeymoon-Inspired Hunt,"Ted Prosser, a real estate investor and developer, and his wife Sharon, a former restaurant owner, currently reside just outside Asheville, North Carolina.  Recently married, the couple fell ...",www.hgtv.com/shows/house-hunters-international/episodes/vacation-villa-in-the-virgin-islands
112,"Season 9, Episode 8",Apartment in Argentina,"Madeleine Gilinsky is a retired dancer who's stepping out and buying a home in the tango capital of Buenos Aires.  She currently lives in Santa Monica, California, and she's taking on this ...",www.hgtv.com/shows/house-hunters-international/episodes/apartment-in-argentina
113,"Season 9, Episode 9",Cozy in the Cayman Islands,"CPA Todd Hazlewood moved from Fresno, California to Grand Cayman Island for a job more than three years ago.  He currently lives on the edge of George Town, the capital of the Cayman Islands ...",www.hgtv.com/shows/house-hunters-international/episodes/cozy-in-the-cayman-islands4
