,Number,Title,Description,Link
15,"Season 16, Episode 8",California Based Family of Four Moves to Cairo.,"Mamdouh and Laura Raafat now live with their two children, Tarek and Hannah, in a nice, quiet neighborhood in California. They have a great house, nice careers and an easy-going lifestyle most people would envy. So why are they looking to leave all that and move to the to the busy, bustling city of Cairo, Egypt? Well, it depends on who you ask. Mamdouh wants his children to experience part of their cultural heritage while they are still young and Laura is up for the adventure of living in the ancient city by the Nile, the Triumphant City of Cairo, Egypt. But just because they've got the ambition to move doesn't mean they know where to live. So to help them navigate the real estate scene in this hectic city they've hired realtor Soaad Abd Elsalam. The Raafats have asked her to find them a family friendly condo that's near a good school. Let the house hunting begin.",https://www.hgtv.com/shows/house-hunters-international/episodes/california-based-family-of-four-moves-to-cairo
16,"Season 16, Episode 9",Country Home Versus City Home Along the Gold Coast of Australia,"Ellena and Matt have taken their children out of school, sold their family furniture business and are gearing up for a house hunt around Brisbane, Australia. Ellena was born and raised there and her folks are anxious to see the kids grow up. Matt is also looking forward to the warmer winters. However, Matt and Ellena haven't quite ironed out their differences on where the best location to live should be. Ellena is leaning towards buying a house in Brisbane proper -- where her folks live. But Matt wants to live out in the country more where he and the kids will have more green space to romp around. Will Ellena see Matt's argument for living further outside town or will Matt give in to living in the city? Even their professional realtor Robert Lindsay can't answer that question right now, but he'll do his best to mediate the debate. He's got plenty of properties to show Matt and Ellena in and outside Brisbane. And after Robert lays the cards on the table, it can only come down to one.",https://www.hgtv.com/shows/house-hunters-international/episodes/country-home-versus-city-home-along-the-gold-coast-of-australia
17,"Season 16, Episode 10",Hunting for Apartments in the Paris of the South,"Marisa and Mark decided it was time to move back to the city where Marisa grew up: Buenos Aires, Argentina. Buenos Aires is known as the Paris of the South and besides Marisa wishing to return there, the decision to move was motivated by the business opportunities for tourism professionals. Both Mark and Marisa specialize in this industry and they're eyeing Buenos Aires a great place to set up an office. And now that the move is becoming a reality, there are a few other realities they have to contend with. In Buenos Aires, home buyers need to pay cash only for property. That means having a professional realtor to safely broker a deal is more important than ever. The couple has put their faith in realtor Pablo Goldemberg to offer up some great apartments around town and to professionally broker a cash deal. Happy hunting!",https://www.hgtv.com/shows/house-hunters-international/episodes/hunting-for-apartments-in-the-paris-of-the-south
18,"Season 16, Episode 11",Providence Couple Hunts for Their First Apartment in Bangkok Thailand,"Linda dropped a bomb shell on her boyfriend Mitch when she told him about a job offer she landed in Bangkok, Thailand. Mitch is dedicated to the relationship and managed to pull some strings at work to be able to join her on this exciting adventure of a life time. Now the two are headed to Thailand to hunt for apartments together. Since they've never actually shopped for a place together they are quickly realizing their differences in wants and style. Linda is less concerned with minute details and more focused on living close to her new job. Mitch is an experienced property owner and is more focused on style and layout. To help mediate the debate they've hired professional realtor Joshua ""Cobby"" Leathers. He represents both single family homes for rent and modern high-rise apartments. Cobby will do his part, but at the end of the day, Mitch and Linda will need to hash out their differences before settling on the best place to live. All when House Hunters travels to Bangkok, Thailand.",https://www.hgtv.com/shows/house-hunters-international/episodes/providence-couple-hunts-for-their-first-apartment-in-bangkok-thailand
19,"Season 16, Episode 11",Providence Couple Hunts for Their First Apartment in Bangkok Thailand,"Linda dropped a bomb shell on her boyfriend Mitch when she told him about a job offer she landed in Bangkok, Thailand. Mitch is dedicated to the relationship and managed to pull some strings at work to be able to join her on this exciting adventure of a life time. Now the two are headed to Thailand to hunt for apartments together. Since they've never actually shopped for a place together they are quickly realizing their differences in wants and style. Linda is less concerned with minute details and more focused on living close to her new job. Mitch is an experienced property owner and is more focused on style and layout. To help mediate the debate they've hired professional realtor Joshua ""Cobby"" Leathers. He represents both single family homes for rent and modern high-rise apartments. Cobby will do his part, but at the end of the day, Mitch and Linda will need to hash out their differences before settling on the best place to live. All when House Hunters travels to Bangkok, Thailand.",https://www.hgtv.com/shows/house-hunters-international/episodes/providence-couple-hunts-for-their-first-apartment-in-bangkok-thailand
20,"Season 16, Episode 12",Traditional English Cottages in Oxfordshire England,"Miles was born with a race car in his hand and has dreamed of designing them all his life. Jump to present day and he finally received the call he's been waiting for: a job offer near Oxford! But uprooting his family and selling the house in Salt Lake City, Utah is no small task. Kristy, his talented wife, is up for the adventure of a lifetime and looks forward to living in England. But now that her husband's dream has come true, she's also dreaming of the true English experience. As they pack up their lives and head over seas Kristy hopes their realtor Jacqui Torrance can find them the perfect English cottage in the countryside of Oxfordshire. With Jacqui at the helm of the house hunt, it won't be long before Miles and Kristy feel they're living the real Jane Austin experience.",https://www.hgtv.com/shows/house-hunters-international/episodes/traditional-english-cottages-in-oxfordshire-england
21,"Season 16, Episode 13",Country Homes Outside Prague Czech Republic,"David and Jana Broderick consider themselves city people. But after having their daughter Sophie they felt moving to the countryside outside Prague would be healthier and more convenient. Deciding on the right type of house may present a challenge as David believes that no house can have too much space He thinks finding a fixer upper is fine. Jana on the other hand grew up in a small apartment and doesn't want a place to be too big or need too much work. She's leery of buying a money pit. And now that the hunt for a country home is getting underway they've hired a good mediator: professional realtor John Breaux. John will show them homes with varying degrees of perfection: some closer to town, some that need work, and some more expensive than others. But at the end of the day, David and Jana will need to settle their differences and chose the right home for the whole family. Watch as David and Jana head to the hills outside historic Prague, Czech Republic.",https://www.hgtv.com/shows/house-hunters-international/episodes/country-homes-outside-prague-czech-republic
22,"Season 17, Episode 1",Adopted Homeland Hunt in Amsterdam,"Vladimir and Milica moved from Serbia to The Netherlands two years ago for his job as an IT consultant. While they love their adopted country, Milica is dying to move out of their sleepy village of Maarssen and into in freewheeling Amsterdam. With a budget of $380,000, they want to buy a 2 bedroom, 1 bath apartment in the popular neighborhood of Pijp. One of the biggest challenges their real estate agent, Jaap Russchen, faces is to find an apartment that will have the city views for Milica and a peaceful quiet space for Vladimir.",https://www.hgtv.com/shows/house-hunters-international/episodes/vladimir-and-milica-are-serbians-who-want-to-buy-an-apartment-in-their-adopted-home-of-amsterdam
23,"Season 17, Episode 2",Vacation Home Escape in Abruzzo,"Alex is an American expat, who is enjoying life in the Newcastle area of England with her husband Will. Having been born and raised in the U.K., Will is used to the harsh northeast English weather. But, not Alex. So, she convinced him to buy a vacation home in the Abruzzo region of Italy, where the weather is much warmer. With a budget of $211,000, they want to find a home with views of the sea and lots of land. The challenge? As the owner of a construction company, Will is well aware of the pitfalls of home renovation and would rather buy a place that doesn't need a lot of work. Alex, on the other hand, is only concerned with how the house makes her feel. Their real estate agent, Stefania Russo takes them to see three very different homes that range from a complete fixer to a remodeled farmhouse. In the battle between love and money, someone will have to give in. But, who?",https://www.hgtv.com/shows/house-hunters-international/episodes/alex-and-her-husband-will-want-to-escape-the-dreary-weather-in-england-by-buying-a-vacation-home-in-the-abruzzo-region-of-italy
24,"Season 17, Episode 3","A Family from Ireland looks for a Vacation Home in Calabria, Italy","Fran and Fiorina Mahon are from Ireland and live in Naas, County Kildare, which is about 18 miles from Dublin. The couple enjoys spending time with their three children, but with their two sons off in college it's a challenge to get everyone together. To solve the problem they've decided to get a vacation home where the entire family can spend quality time together. Because of Fiornia's Italian heritage they are focused on southern Italy. The couple decided on Calabria, Italy because it has great weather and some of the country's lowest priced coastal real estate. The only catch is they have never been to the area, so Fran, Fiorina and their daughter Beverly will spend four days in Calabria looking for a home and getting familiar with the region. With a tight budget and limited amount of time will they be able to find the ideal vacation home before heading back to Ireland?",https://www.hgtv.com/shows/house-hunters-international/episodes/a-family-from-ireland-looks-for-a-vacation-home-in-calabria-italy
