,Number,Title,Description,Link
10,"Season 85, Episode 2",Qatar Hero,"After a brief temporary assignment in Qatar's capital, Doha, Abe and Desiree have decided to take up permanent positions there at a law firm. With their two young children, John and Poppy, the couple must find a home in one of the fastest-developing cities in the world. Both Abe and Desiree are fascinated by the cultural differences they are about to experience in the Middle East, and with help from relocation consultant Natascha Asselstine, hopefully they will find an apartment that bodes well for their strict wish list.",https://www.hgtv.com/shows/house-hunters-international/episodes/qatar-hero
11,"Season 85, Episode 3","You Madagascar, Bro?","Bailey grew up in Tulsa with dreams of one day living in Africa. When she met Stephen, who grew up in Kenya, she knew it was meant to be. They got engaged, but shortly after that, Stephen returned to Africa to accept a teaching assignment in Madagascar. Now that they're married, Bailey is leaving Tulsa behind to realize her dream, but several hurdles stand in their way: Bailey has numerous allergies to contend with and is concerned she won't be able to get the proper care in Madagascar. She's also still dealing with lingering effects of a car accident and wants to make sure she has all the modern conveniences of home. But Stephen prefers a more authentic African style, which means compromising on where to make their new home will be a challenge.",https://www.hgtv.com/shows/house-hunters-international/episodes/you-madagascar-bro
12,"Season 85, Episode 4","Cooking Up Some Love in Lucca, Italy","On vacation in Italy with friends, Liz Duffy took a cooking class in the charming Tuscan city of Lucca. She met the instructor, local chef Giuseppe, and their lives were never the same again. After six years of long-distance dating, with Giuseppe in Italy and Liz in St. Thomas of the U.S. Virgin Islands, she's ready to make the move to Italy. Looking for a place of her own in Lucca's walled city center, Liz knows all the ingredients she needs for her perfect property: a space that's bright and spacious and that meets her high standards. With a fast-moving housing market and limited supply, Liz, Giuseppe and agent Nicola will have their work cut out for them when House Hunters International cooks up a trip to Lucca, Italy.",https://www.hgtv.com/shows/house-hunters-international/episodes/cooking-up-some-love-in-lucca-italy
13,"Season 85, Episode 5",Mama Knows Best in Cuenca,"Kathy is leaving her job in West Palm Beach, Florida, and relocating to Cuenca, Ecuador. The South American city has become an ex-pat and retiree hotspot because of its low cost-of-living and warm climate. Kathy doesn't want to be an ""empty-nester"" abroad on her own, so she's bringing along her son, Thomas, for the adventure. But this close-knit mother and son butt heads when it comes to finding a house. Thomas not only needs an office space to continue his work as a graphics artist, but the apartment has to be pet-friendly for his dog, Louie. Kathy, meanwhile, is most concerned about the cost on her tight budget. Mom and son will have to figure out a compromise before the house hunt turns into a family feud.",https://www.hgtv.com/shows/house-hunters-international/episodes/mama-knows-best-in-cuenca-1
14,"Season 85, Episode 6","To Everything There Is a Season, Tjorn, Tjorn, Tjorn","Three weeks after Swedish native Marie moved to the United States for work, she met the love of her life: a tall Texan named Kelvin. They raised their family just outside Dallas, and during those years, Marie didn't get to spend much time with her family back home. Now that their nest is empty, it's time for Marie to get back to her roots on an idyllic island off the west coast of mainland Sweden. Tjorn is a tight squeeze for Kelvin, who's used to the wide-open spaces of Texas, but Kelvin's an avid kayaker, and, fortunately for him, Tjorn is one of the best places in the world to paddle. So as long as they can find a home that's near the water and on budget (and that he can actually fit into), Marie and Kelvin will find happiness among the rolling landscapes and seaside rocks of Tjorn.",https://www.hgtv.com/shows/house-hunters-international/episodes/to-everything-there-is-a-season-tjorn-tjorn-tjorn
15,"Season 85, Episode 7",Terni Eclipse of the Heart: A Budget Battle in Italy,"Rachael and Tom always find time to travel and explore different parts of the world. A few years ago, they took their first trip to Italy, and it changed them for life. The couple felt at home there and wanted to be a part of the Italian lifestyle instead of just tourists. Once they returned home to Michigan, they researched Italian properties online and sorted their finances, determining that on their second trip to Italy, they could purchase a home. Searching for the right combination of accessibility and affordability, they've decided their ideal location is 65 miles northeast of Rome in the original city for lovers: St. Valentine's birthplace, Terni. Although Terni is quite affordable compared with larger Italian cities, Rachael and Tom have drastically different opinions on what constitutes affordable, and they'll have to figure out a way to compromise if they hope to obtain their Italian life of leisure.",https://www.hgtv.com/shows/house-hunters-international/episodes/terni-eclipse-of-the-heart-a-budget-battle-in-italy
16,"Season 85, Episode 8","Mama Mia, I'm Moving to Naples, Italy","Julissa loves her speech pathologist job and is thrilled to be doing it in a place she has never even visited before: Naples, Italy. She's excited finally to be living with only one roommate: her dog, Mia. Her mother isn't happy about her decision to move so far away and wishes she wouldn't leave New York City. Julissa hopes to find a nice apartment near Naples' city center that's convenient to the city's nightlife; it also definitely needs space for Mia and an extra bedroom for Mom. Her new friend and co-worker, Axel, will be helping her find the perfect place in bella Napoli.",https://www.hgtv.com/shows/house-hunters-international/episodes/mama-mia-im-moving-to-naples-italy
17,"Season 85, Episode 9",Fiction to Fact in London,"Audrey and Jarin loved life in Kansas City, but they were ready for a change. So when bibliophile Audrey got accepted to a prestigious Masters literature program in London, they took it as their cue to shake things up. Jarin was able to relocate to his company's London office, and the couple decided that this would be the place where they live together for the first time. Audrey loves Victorian literature, and she's determined to make their London experience as authentic to her favorite reads as she can. But Jarin is practical and concerned about essentials like cost and commute. With so many big firsts and so many big considerations, the pressure is on, and Audrey and Jarin will have to find a way to cooperate if they want to cohabitate in London.",https://www.hgtv.com/shows/house-hunters-international/episodes/fiction-to-fact-in-london
18,"Season 85, Episode 10",Milan Rouge,"While in Milan for an internship, Leigha went to a concert with friends. Afterward she struck up a conversation with Stefano, the guitarist in the band, and they began a whirlwind romance. Leigha and Stefano would spend the next three years moving back and forth to Milan as they kept up a long-distance relationship. Now they've both found permanent jobs in the city, and they're ready to buy a house together. The couple knows exactly what area they want to be in: 'la Zona Navigli,' a charming, romantic neighborhood lined with canals that connect the city with the rivers and lakes in the Lombardy region. Close to the pedestrian center and inside the 'circonvallazione,' or outer ring road, this neighborhood is one of the most sought after in Milan. In general, however, its properties are more expensive than those in other areas of the city, so Stefano and Leigha will have to decide whether they can really afford their dream neighborhood.",https://www.hgtv.com/shows/house-hunters-international/episodes/milan-rouge
19,"Season 85, Episode 11",Part-Time Paradise,"Laura and Guy want to buy an investment property in Tortola, British Virgin Islands, but it may be tougher than they thought: Guy loves being near people; Laura wants solitude. Laura is very concerned that going over their budget could get them into trouble; Guy is more concerned with the property's rent-ability factor. Will Guy and Laura be able to decide on a home that is both renter-friendly and a vacation getaway for them to enjoy?",https://www.hgtv.com/shows/house-hunters-international/episodes/part-time-paradise
20,"Season 85, Episode 12","Goodbye, Texas; Hello, Wales!","It started out as a couple and a transcontinental romance. Then Nathan, the drummer with a band in Wales, proposed to Maegan, a makeup artist from Dallas. As newlyweds, they are hunting for their first house together. Nathan wants a view of the sea and space to play his drums. Maegan would like a makeup room. But Cardiff's prices are high, and the couple quickly learns they'll get less space for their budget than they hoped. Real estate agent Oliver Hill selects properties with variety in both style and asking price.",https://www.hgtv.com/shows/house-hunters-international/episodes/goodbye-texas-hello-wales
21,"Season 85, Episode 13",Brussels and Flow,"When Shannon got a new job in Brussels as a school counselor, she jumped at the chance to move abroad. Her partner, Liz, decided to move with her so they could stay together, but doing so meant Liz would have to sacrifice her career back in Boston. They'd love outdoor space and an extra bedroom where guests could stay, but with Shannon providing their only income, they'll likely have to decide what is more important to them in the long run. Find out if they can get their priorities in order as House Hunters International visits Brussels, Belgium.",https://www.hgtv.com/shows/house-hunters-international/episodes/brussels-and-flow
22,"Season 86, Episode 1",London with a Scandinavian Twist,"Jeff and Rachel Hartreeve are moving to London from Minneapolis with their daughter Saffron to take advantage of a job opportunity that will make their dream of living in Europe a reality. Just when arrangements to move to England were complete Jeff discovers the company now needs him in Copenhagen part-time! The family have their hearts set on England so Jeff decides he will commute between London and Copenhagen. Rachel and Saffron fly to meet Jeff in Copenhagen for a few days of sightseeing before they all fly off to London, only to find that even after stretching their budget to live in one of the most expensive cities in the world, they still hadn't stretched it far enough.  They're going to have make some sacrifices for this move.  Will they give up space, location, or travel?",https://www.hgtv.com/shows/house-hunters-international/episodes/london-with-a-scandinavian-twist
23,"Season 86, Episode 2",Ready to Relax in the Gold Coast Region of Costa Rica,"The demands of owning a sports bar and being a nurse had Les and Karen McIntyre ready to make a last call on the stress of living in California.  As new empty nesters, they want to take the money from selling their business and home and look for a place in the laid-back Gold Coast region of Costa Rica.  Coming from an over 4,000 square foot home, Les is looking to down size and live comfortably off their nest egg, but Karen isn't quite ready to scale back.  It won't be easy for real estate agent Sarah Breitlander to settle the debate over space versus savings in Costa Rica's Gold Coast.",https://www.hgtv.com/shows/house-hunters-international/episodes/ready-to-relax-in-the-gold-coast-region-of-costa-rica
24,"Season 86, Episode 3",South Yarra Is the New Black,"Alex and Laura are always looking to expand their horizons, so when Alex received a job offer in Melbourne, the couple decided it was time to break out the passports and take a chance on a whole new hemisphere. They both agree that Melbourne's trendiest suburb South Yarra is the place they want to be, but Laura's idea of a budget is very different than Alex's. If these two want to get their new lives started, they're going to have to agree on more than just the neighborhood.",https://www.hgtv.com/shows/house-hunters-international/episodes/south-yarra-is-the-new-black
