,Number,Title,Description,Link
10,"Season 71, Episode 11","Bearish or Bullish in Medellin, Colombia","Having visited over 80 countries and lived in 12 of them across the globe, Marcello Arrambide never usually sticks around anywhere for very long. He's been able to fund his world traveling lifestyle through day trading in the stock market and now he wants to teach other people to enjoy the same freedom he has. Marcello's plan is to start a day trading school in the one spot in the world he can see himself settling down, Medellin, Colombia. He's asked his buddy, Tyler Hare to help in the search for a penthouse apartment that can not only house the school but also fulfill Marcello's dream of living a lavish lifestyle in central Medellin. Tyler knows Marcello always seems to bite off more than he can chew, so it won't be easy showing his friend the benefits of securing something sensible in the City of the Eternal Spring, Medellin, Colombia.",https://www.hgtv.com/shows/house-hunters-international/episodes/bearish-or-bullish-in-medellin-colombia
11,"Season 71, Episode 12",The Seeds We Sao Paulo,"Zach met his wife Jane at a bus stop in Chicago and they've been saying yes to adventure and opportunity ever since. When Zach got the chance to transfer his job to his pick of international locations, he and Jane decided that moving to Sao Paulo, Brazil would take them the farthest out of their comfort zone and shake up their lives. Jane, who won't be working until she can find a new job, is more focused on finding a nice apartment where she can spend her time, but Zach would like to save some money on their new home and spend more exploring Brazil. Find out which sensibility prevails when House Hunters International sambas into Sao Paulo, Brazil.",https://www.hgtv.com/shows/house-hunters-international/episodes/the-seeds-we-sao-paulo
12,"Season 71, Episode 13","City Home versus Country Home in Bangor, Wales","After Relena was offered a fellowship at Bangor University, she and her husband, Israel, relocated to northwest Wales. Now these two ecologists are searching for a home on a grad school budget. Israel's seeking a serene space to work on his dissertation, take afternoon hikes and cultivate a vegetable garden. But Relena's planning to bike to school each day and a manageable commute may trump her desire for a rural lifestyle. Faced with incongruous priorities and a fast moving market, someone will have to bend. House Hunters International communes with nature in Bangor, Wales.",https://www.hgtv.com/shows/house-hunters-international/episodes/city-home-versus-country-home-in-bangor-wales
13,"Season 72, Episode 1",Seeking Happiness In The Baltics,"Nick left his home in York, England, at the age of 18 and has been traveling the Baltic region studying the Russian language and culture ever since. Nick's last stop was in Latvia's capital, Riga, where he focused his Master's dissertation on the Russian population living there. Upon finishing his studies, he returned to York, but Latvia was calling. When Nick learned that his old friend of University, Silvia from Italy, was moving to Riga, Nick knew that he has to follow in her footsteps. Armed only with money from his job as a waiter, plus a credit card from his Dad, Nick must find a job and an apartment in Riga. While Silvia thinks that it's more practical to live in traditional Soviet housing on the outskirts of the city, Nick is focused on returning to the gorgeous city center area he lived in as a student. See if Nick can find Baltic bliss when House Hunters International visits Riga, Latvia.",https://www.hgtv.com/shows/house-hunters-international/episodes/seeking-happiness-in-the-baltics
14,"Season 72, Episode 2",Vamos A La Playa,"Now that Sean and Jessica are expecting their first baby, they want a total life change. So, they're swapping the hustle of New York City to hopefully run a bed and breakfast in Costa Rica. With little experience running this sort of business, Sean and Jessica are banking on Playa Hermosa's thriving tourist trade. Jessica wants the easier transition of a turn-key property, but Sean's ideas are more ambitious and on a bigger scale. Caught between her clients conflicting needs, real estate agent Brooke knows even with a generous million dollar budget, there is just no way to get around making some modifications if this couple wants to live on site of their dream bed and breakfast in Playa Hermosa, Costa Rica.",https://www.hgtv.com/shows/house-hunters-international/episodes/vamos-a-la-playa
15,"Season 72, Episode 3","Croatia, All I Ever Wanted","When their busy tech careers took over their day-to-day life, Jasmina convinced Stephen that moving back to her motherland of Croatia would give them the relaxing future of their dreams. Giving up their jobs and moving to the popular coastal town of Novi Vinodolski, Stephen's growing captivated by the culture and wants to find old world charm in their new home. But after years in the U.S., Jasmina's looking for a more modern home as House Hunters International cruises into Novi Vinodolski, Croatia.",https://www.hgtv.com/shows/house-hunters-international/episodes/croatia-all-i-ever-wanted
16,"Season 72, Episode 4",Panamanian Divas in the House,"Two women from Louisville, Kentucky hit Panama's shores with high expectations for their new life abroad. Exploring the Panamanian coastline, with a substantial budget, this dynamic duo is in search of a home that has access to both beach and culture. Every option they see has some wow factor but a long wish list and a shortage of calm are a combustible combination. By journey's end, however, they realize that the Panamanians can teach them a thing a two about patience.",https://www.hgtv.com/shows/house-hunters-international/episodes/panamanian-divas-in-the-house
17,"Season 72, Episode 5",Paris's Newest Recruit,"Aspiring artist Lisa has lived abroad her whole life. She moved frequently with her family, and never really had a long-term place to call home. Recently finished with grad school, she's looking to move to the center of the art universe, Paris, in hopes that her first true masterpiece will be a settled home of her own. Her budget is functional, but her wish list is long. Lisa may be a dreamer with her head in the clouds, but if she wants to sign a lease in fast-paced, high-priced Paris, she'll need to come back to Earth before all the good apartments are gone.",https://www.hgtv.com/shows/house-hunters-international/episodes/pariss-newest-recruit
18,"Season 72, Episode 6",Changing Plans for Love in Roatan,"It was supposed to be a six week adventure around Honduras and Guatemala. But Amanda never made it past her first stop on the island of Roatan. She met Jonathan, a handsome scientist, on the beach and decided to stay. They really were hitting it off, so she decided to move in with him to really test the relationship so she could know whether it was going to work and if she should return after her vacation was over. Things went well and he passed the audition, so she's on her way back to pick up where they left off. But a new, larger place to live is in order, so it's time to find out how well they mesh on a house hunt. This is a tough task for anyone, and could be the true test of their love.",https://www.hgtv.com/shows/house-hunters-international/episodes/changing-plans-for-love-in-roatan
19,"Season 72, Episode 7","Split on Urban vs. Rural Living in Lusaka, Zambia","With a background in farming and humanitarian work, Mickey saw the potential for a stronger agriculture industry and lower malnutrition rates in Zambia. After a few visits to the southern African country, Mickey was offered a job providing farming outreach to rural communities outside the capital city, Lusaka. His wife Mandey agreed to the relocation and soon after the couple was carting their five-year old son, and three-year old daughter to the other side of the world. And once they arrived, it became clear they were split on where to live.",https://www.hgtv.com/shows/house-hunters-international/episodes/split-on-urban-versus-rural-living-a-couple-from-iowa-have-a-trying-house-hunt-in-lusaka-zambia
20,"Season 72, Episode 8",Swaziland of Confusion,"Michigan girl Ginger left her promising career in advertising two years ago to escape the rat race and make a difference in the world. She came to Swaziland to volunteer and has been living on a homestead in the tiny village of Tikuba, but she never expected she'd meet Swazi native George, the love of her life, on a trip to town. Now they're engaged to be married and her volunteer assignment has come to an end, but instead of returning to the states, Ginger is staying in Africa and moving to George's hometown of Mbabane. George needs to live close to the city for work, and while Ginger is excited to live with modern conveniences like indoor plumbing and a full kitchen, she's a little anxious about being too close to city life too soon. Compromise will be key as House Hunters International safaris down to Swaziland.",https://www.hgtv.com/shows/house-hunters-international/episodes/swaziland-of-confusion
21,"Season 72, Episode 9","Snapshot of City Life in Paris, France","Ben and Nicole Miller loved Franklin, Tennessee so much they recently built their dream home there. However, when a job opportunity came up in Paris that could boost his career and also afford Nicole the chance to pursue her passion of photography, they knew a move there would be too good to pass up. With its countless photo ops, Nicole wants to live in central Paris but with Ben's job located outside the city, he doesn't want to commute through congestion every day to get there. Ben also grew really comfortable with suburban living and with two small dogs to also think about, Nicole knows it will be a struggle for him to be swooned by the allure of being in the heart of Paris, France.",https://www.hgtv.com/shows/house-hunters-international/episodes/snapshot-of-city-life-in-paris-france
22,"Season 72, Episode 10",Sense and Santiago,"After falling in love in Chile, Amy and Andres' whirlwind romance resulted in marriage and a son. Now that they've decided to raise their family in Andres' hometown of Santiago, they'll have to battle against a rapidly growing rental market in a city of over seven million residents. While Andres wants to give his son a yard to play soccer in, Amy's Midwestern values have her focused on the budget and practical concerns when House Hunters International tries to balance cents and sensibility in Santiago.",https://www.hgtv.com/shows/house-hunters-international/episodes/sense-and-santiago
23,"Season 72, Episode 11",Flying High in Guam,"Fadi's career as a commercial pilot lands his family half a world away from their home in Michigan. Equal parts excited and nervous by their new life on Guam, Fadi and wife Christina have different ways of dealing with the unknown. Fadi wants to hold onto the familiarities of a big home and a backyard for their daughter Leila. Christina wants an island life via a small condo on the beach. Beautiful views abound as the family wrestles with Mom's plan of letting the beach be their backyard or Dad's plan of going big or going home when House Hunters International departs, on time, for Guam.",https://www.hgtv.com/shows/house-hunters-international/episodes/flying-high-in-guam
24,"Season 72, Episode 12","Paws First, in Guam","Greg and Becky were just getting used to Maryland when Greg was re-assigned to Guam by the US Navy. Knowing that life on a tiny island halfway around the world might be a mayday situation, the couple opted to bring their senior dog Mandy with them, hoping her presence might make Guam feel more like home. But even with Mandy leading their pack, there may be rough sailing ahead. Becky wants to invest in comfort and convenience, but Greg knows the assignment may be short-term. With dueling demands and an officer's budget, Greg and Becky may just let Mandy decide which house is for these dogs in Guam.",https://www.hgtv.com/shows/house-hunters-international/episodes/paws-first-in-guam
