,Number,Title,Description,Link
10,"Season 160, Episode 5","Back to the Charm of Edinburgh, Scotland","A family looks to move from Australia back to her home town in Edinburgh, Scotland. They're looking for a home with plenty of outdoor space for their two kids, but she wants a place with traditional Scottish charm while he wants something more modern.",https://www.hgtv.com/shows/house-hunters-international/episodes/back-to-the-charm-of-edinburgh-scotland
11,"Season 160, Episode 6",Game On in Breda,"A family of six takes advantage of a job promotion and looks for a home in Breda, Netherlands. They're looking for a house with a large backyard that's close to schools, but she wants authentic Dutch charm while he seeks something more modern.",https://www.hgtv.com/shows/house-hunters-international/episodes/game-on-in-breda
12,"Season 160, Episode 7",Getting Comfortable in London,"A job opportunity leads a couple to relocate and search for a home in London. He wants a place that's located in Central London and wants to save money for travel, but she's anxious about the move and wants a larger home for visiting family and friends.",https://www.hgtv.com/shows/house-hunters-international/episodes/getting-comfortable-in-london
13,"Season 160, Episode 8",Life's a Peninsula in Australia,"A couple and their two young girls fulfill a dream of living near the beach in Redcliffe, Australia. They're looking for a great water view and need office space and parking for their motorhome, and she doesn't mind a fixer-upper but he wants a new build.",https://www.hgtv.com/shows/house-hunters-international/episodes/lifes-a-peninsula-in-australia
14,"Season 160, Episode 9","Blending Family in Ipswich, Australia","A long-distance relationship leads to marriage and takes a blended family back to his native Australia. They want a house with a large outdoor area for entertaining and he prefers a Queenslander-style home, but she's after something modern and turnkey.",https://www.hgtv.com/shows/house-hunters-international/episodes/blending-family-in-ipswich-australia
15,"Season 160, Episode 10","A Flurry of Firsts in Dublin, Ireland","A newlywed couple receives a job opportunity too good to pass up and relocates to Dublin. They're looking for an apartment with two bedrooms and room for guests and she wants a view of the ocean, but he prefers to be more inland and closer to work.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-flurry-of-firsts-in-dublin-ireland
16,"Season 160, Episode 11",Game On in Amsterdam,"A young Texas couple looks to get their dream gaming business off the ground in Amsterdam. They're looking for a place in the city center that's dog friendly and near a park, but their long wish list may prove to exceed their limited budget.",https://www.hgtv.com/shows/house-hunters-international/episodes/game-on-in-amsterdam
17,"Season 160, Episode 12","A Master’s Degree in Cologne, Germany","A Chicago couple decides to relocate so she can pursue her master's degree in Cologne, Germany. They're looking for a place with two bedrooms that's an easy commute to her school, but their selection sees a clash between matters of practicality and style.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-masters-degree-in-cologne-germany
18,"Season 160, Episode 13","House, Dog, Ring, Baby, in Dublin","An newly engaged couple takes the first big step in their 4-part life plan and looks for a place in his hometown of Dublin. He wants to stay Southside and doesn't mind a fixer-upper, but she's open to explore other areas of Dublin and prefers turnkey.",https://www.hgtv.com/shows/house-hunters-international/episodes/house-dog-ring-baby-in-dublin
19,"Season 161, Episode 1",You Only Live Once in Leiden,"After dating only six months, a Denver couple throws caution to the wind and moves to the Netherlands. They're looking for place with two bedrooms for visiting friends and family, but finding that spacious kitchen they're hoping for may be difficult.",https://www.hgtv.com/shows/house-hunters-international/episodes/you-only-live-once-in-leiden
20,"Season 161, Episode 2",City Dreams vs. Rural Reality in Stockholm,"To foster her children's independence, a single mother moves her two daughters from India to Stockholm. They're looking for a place with at least two bedrooms and she wants something quiet that's close to nature, but her daughters prefer the city center.",https://www.hgtv.com/shows/house-hunters-international/episodes/city-dreams-vs-rural-reality-in-stockholm
21,"Season 161, Episode 3",London Millennials Down Under,"A British couple looking for big surf and a change of scenery find their dream town in Noosa Shire, Australia. They disagree on where to live, however, as she wants a studio close to farms, but he's hoping for more space close to the sea.",https://www.hgtv.com/shows/house-hunters-international/episodes/london-millennials-down-under
22,"Season 161, Episode 4",Honeymoon House Hunt in Berlin,"Having met in a high school German class, a newlywed couple starts their life together in her native Berlin. They're looking for a fully furnished one-bedroom apartment with space for visiting guests, but agreeing on the right place may not be so easy.",https://www.hgtv.com/shows/house-hunters-international/episodes/honeymoon-house-hunt-in-berlin
23,"Season 161, Episode 5","Cooking Up Adventure in Yeppoon, Australia","An overworked Argentinian couple jumps at a job opportunity with more family time in Yeppoon, Australia. They're looking for a place with at least three bedrooms and yard for their kids, and she's willing to take on a fixer-upper to be near the beach.",https://www.hgtv.com/shows/house-hunters-international/episodes/cooking-up-adventure-in-yeppoon-australia
24,"Season 161, Episode 6",Doctoring Up in New Zealand,"A surprise job opportunity takes an Indiana doctor's family on an adventure to New Zealand. They're looking for a furnished home with four bedrooms and an updated kitchen, and he's budget-minded, but she's willing to spend more to get the perfect place.",https://www.hgtv.com/shows/house-hunters-international/episodes/doctoring-up-in-new-zealand
25,"Season 161, Episode 7",A Family Reunites in The Hague,"A serendipitous job offer sends a Canadian family on an adventure to The Hague, Netherlands. They're looking for a place with at least four bedrooms, but finding a home large enough for everyone that's near the city center proves to be a challenge.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-family-reunites-in-the-hague
