,Number,Title,Description,Link
13,"Season 80, Episode 2",Aberdeen Dreams Come True,"Newlyweds Lauren and Erik decide to change things up so when Erik is offered a job transfer from Chicago to Aberdeen Scotland, they jump on it. Excited to move to a rural area, Lauren looks forward to fulfilling her dreams of living among the sheep in the Scottish countryside. Erik is less than excited about the two hours he will spend driving to work every day just to have Lauren's dream of rural life fulfilled. Find out if Erik will stand his ground and only approve of a conveniently located home or if he'll cave and make his new bride's every dream come true.",https://www.hgtv.com/shows/house-hunters-international/episodes/aberdeen-dreams-come-true
14,"Season 80, Episode 3",A Young Photographer Begins a New Career on the Isle of Malta,"Cari lives and works in Rockford, Michigan, as a photographer at a real estate company, but she wants more for her career than just taking pictures of houses for sale. Cari has decided that the Isle of Malta with its Mediterranean backdrop will provide her unique photographic opportunities, and she wants to find a home like nothing she could hope to find in Michigan. Her house hunt isn't easy, as she must balance her dream of a perfect home against high prices and a budget which can't afford luxury. From a classic medieval village to a rooftop by the shore, Cari sees all that Malta has to offer.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-young-photographer-begins-a-new-career-on-the-isle-of-malta
15,"Season 80, Episode 4",Island Dreams on Tortola,"Austin resident Emily has always dreamed of teaching abroad, so when she got a job offer on the British Virgin Island of Tortola, she couldn't say no. She and her husband Jason left their jobs and liquidated their house, cars, and most of their belongings to take advantage of this opportunity. Jason supports the move but doesn't agree with Emily's desire for a modern kitchen at the expense of the island atmosphere he wants in their new home. Since Emily has the only job lined up, they may not be able to afford their perfect Caribbean crib.",https://www.hgtv.com/shows/house-hunters-international/episodes/island-dreams-on-tortola
16,"Season 80, Episode 5",Ginger the Cat Goes to Albania,"American Margaret met French Frederic in Pittsburgh while he was there on an art fellowship. They became friends, and on a visit to France she invited him to join her in Korea. A few countries and years later, Margaret and Frederic are moving to work in Tirana, Albiania, with a couple of children and one cat named Ginger in tow. Their globetrotting 18-year-old daughter helps her mom and dad decide between downtown and the beautiful alpine mountains that surround Tirana.",https://www.hgtv.com/shows/house-hunters-international/episodes/ginger-the-cat-goes-to-albania
17,"Season 80, Episode 6",Hey La Serena,"Sergio, a true Texan, and Jessica, a transplant from Pennsylvania, were both officers in the Air Force when they met and fell in love. After a wedding and three children they settled happily near family in San Antonio until Sergio got a job offer to manage a wind farm in La Serena, Chile. Sergio is 100 percent gung-ho about moving to South America, and can't wait to immerse his family in the Latin culture. Jessica is not as enthusiastic, as they just settled down only to pick up and move to a foreign country.",https://www.hgtv.com/shows/house-hunters-international/episodes/hey-la-serena
18,"Season 80, Episode 7",Here We Santiago,"Crystal and Francisco met when she was an exchange student studying in Chile. It was love at first sight so the two spent five years flying back and forth from Lititz, Pennsylvania to Santiago, Chile to be together. They always found a way to make their relationship work but now that they are married it's time to settle down in one place. Crystal loves Chile and since Francisco's job as an airline worker keeps him in Santiago it's a no-brainer that they decide to buy their first place together in the city they both love.",https://www.hgtv.com/shows/house-hunters-international/episodes/here-we-santiago
19,"Season 80, Episode 8",Sydney Deep in Reality,"After three years of traveling the globe, Annabel and Steve felt the time was right to settle down into life together in his hometown of Sydney, Australia. Upon their return to reality, they've found jobs in the city of Sydney, where they also hope to find an apt. With world travel now in her rearview, Annabel thinks only one thing will fill the void- a home with a view of the city she adores. Knowing views don't come cheap in Sydney, Steve thinks it's a smarter move to save their money for more travels around Australia, as House Hunters International gets back to reality in Sydney, Australia.",https://www.hgtv.com/shows/house-hunters-international/episodes/sydney-deep-in-reality
20,"Season 80, Episode 9","Family First in Morelia, Mexico","After a motorcycle accident kept Bradley Ernspiker from working, it made him reprioritize his life. Now with a new emphasis on family life over work, he and wife Tina are moving their family from Louisville, Kentucky to Morelia, Mexico. They hope the move will help them relax, but with a fixed income and a steep wish list, they may have to put in more work than they bargained for.",https://www.hgtv.com/shows/house-hunters-international/episodes/family-first-in-morelia-mexico
21,"Season 80, Episode 10",Cardiff If You Can,"When Alex and Gareth met by chance in Rome, it was love at first sight. But little did they know, falling in love would be the easy part. For over three years they've crisscrossed the globe for meet-ups and extended stays with no end in sight, until now. Alex was recently accepted to a Master's program at Cardiff University, and she's officially trading Santa Barbara for a whole new life in Gareth's hometown in Wales. It may be the happy ending they've been waiting for, but before they're home free, they have to successfully find their first home together, on a student budget, in a city that gets more rain in a month than Santa Barbara gets in an entire year.",https://www.hgtv.com/shows/house-hunters-international/episodes/cardiff-if-you-can
22,"Season 80, Episode 11",Risking it all in Christchurch  A city in repair,"Adrenalin junkies Kristen and Scott met while working at an outdoor bound shop and bonded over their love of adventure. They first visited New Zealand for their honeymoon nearly four years ago. After spending three weeks exploring the south island, they found the people so friendly and the country so beautiful that they didn't want to leave. Since the earthquake residents are being displaced on a regular basis to give their homes to the Earthquake Commission for renovations. In the short time that Kristen and Scott have been living in New Zealand, they have already had to move out of their home once. That means this time they are looking for a home that has already been renovated. If they can afford one.",https://www.hgtv.com/shows/house-hunters-international/episodes/risking-it-all-in-christchurch-a-city-in-repair
23,"Season 80, Episode 12","Risky Early Retirement to Utila, Honduras","Cary and Jody escaped the polar vortex of Kelowna, British Columbia, to enjoy warmer climates and water sports in the Caribbean Sea. They know they want a beachfront home with room for large family visits and a potential live-in daughter, but they never expected their adventure would include boat access homes. Find out how far they're willing to go, when House Hunters International retires early to Utila, Honduras.",https://www.hgtv.com/shows/house-hunters-international/episodes/risky-early-retirement-to-utila-honduras
24,"Season 80, Episode 13",Sisters in Solleftea,"After moving houses four times in the last six years, Darla and Paul decide to buy a permanent vacation home. Paul's job causes them to move around quite a bit in the states and they need a home where they can land between those moves and on vacation. Being winter sports enthusiasts, they choose Solleftea Sweden where Darla's sister has lived with her family for the last 17 years. Somewhere between Darla's top priority of being close to her sister and Paul's desire to be near town, they try to settle on a location that makes both of them happy. The one thing they agree on is that they want to be near the magnificent Angerman River that flows through beautiful Solleftea.",https://www.hgtv.com/shows/house-hunters-international/episodes/sisters-in-solleftea
25,"Season 81, Episode 1",Julie Gets Transferred to Copenhagen,"Julie has accepted a job transfer to Copenhagen, Denmark. Her husband, Darren, thinks it's a great opportunity for their two boys to learn about a new culture, so he quits his job and will be caring for the boys while Julie settles into her new position. Find out what it's like to search for a new apartment in a new country with Julie, Darren, Donovan and Nolan on House Hunters International.",https://www.hgtv.com/shows/house-hunters-international/episodes/julie-gets-transferred-to-copenhagen
