,Number,Title,Description,Link
10,"Season 145, Episode 10",Restless Roots in Melbourne,"An adventure-hungry world traveler and a career-focused family man have agreed to finally slow down and return to Melbourne, Australia. He's thrilled to put down some roots after years of hopping from continent to continent but she must first overcome her wanderlust if she ever hopes to enjoy a permanent home.",https://www.hgtv.com/shows/house-hunters-international/episodes/restless-roots-in-melbourne
11,"Season 145, Episode 11",Finding a Cure in London,"An American Ph.D. student and cancer survivor moves to England to work on a cure at a leading university. She's hoping to find an adult space on a student budget but finding an affordable, roomy space will be a tough first lesson to learn in London.",https://www.hgtv.com/shows/house-hunters-international/episodes/finding-a-cure-in-london
12,"Season 145, Episode 12","Adulting in Aberdeen, Scotland","Recent college grads search for their first place together in Aberdeen, Scotland. They're not sure where to start, but with their eyes on the city center and minimal budget, their unrealistic expectations could put a strain on their relationship.",https://www.hgtv.com/shows/house-hunters-international/episodes/adulting-in-aberdeen-scotland
13,"Season 145, Episode 13",Attempting Adulting in Amsterdam,"Months after their daughter is born, first-time parents get the chance to move to their dream city, Amsterdam. As the difficult realities of parenting in a foreign city set in, they start to wonder if they've taken on more than they can handle.",https://www.hgtv.com/shows/house-hunters-international/episodes/attempting-adulting-in-amsterdam
14,"Season 145, Episode 13",Fan Faves: Attempting Adulting in Amsterdam,"Check out this fan favorite as first-time parents move to their dream city, Amsterdam, months after their daughter is born. As the difficult realities of parenting in a foreign city set in, they wonder if they've taken on more than they can handle.",https://www.hgtv.com/shows/house-hunters-international/episodes/fan-faves-attempting-adulting-in-amsterdam
15,"Season 145, Episode 11",Fan Faves: Finding a Cure in London,Check out this fan favorite as a cancer survivor and Ph.D. student searches for an adult space on a student budget while attending university in London.,https://www.hgtv.com/shows/house-hunters-international/episodes/fan-faves-finding-a-cure-in-london
16,"Season 146, Episode 1",Mother Knows Best in Cape Town,"After spending years on sabbatical in busy India, an ex-Buddhist monk follows her daughter's career to Cape Town, South Africa. While the area has something to offer for both of them, their dueling priorities threaten to upset the peace.",https://www.hgtv.com/shows/house-hunters-international/episodes/mother-knows-best-in-cape-town
17,"Season 146, Episode 2",Designing a Dream Car in Turin,"A man follows his passion for automotive design to go study in Turin, Italy. He's looking for a stylish apartment that's close to school, but having space to accommodate visitors while staying in his budget will be a challenge.",https://www.hgtv.com/shows/house-hunters-international/episodes/designing-a-dream-car-in-turin
18,"Season 146, Episode 3",Heigh-Ho Lo de Marcos,"These empty nesters made a lot improvements to their Colorado rental hoping to purchase, but when the housing market skyrocketed, they had to come up with plan B. The affordability and status of Lo de Marcos made it an easy choice on where to buy.",https://www.hgtv.com/shows/house-hunters-international/episodes/heigh-ho-lo-de-marcos
19,"Season 146, Episode 4","Copenhagen, You've Changed","Time in Copenhagen impressed this Atlanta man when he was a young intern. Thirteen years later, he's returned to live the Danish dream, but with a new husband in tow and an ever-tightening real estate market, he might be in for a rude awakening.",https://www.hgtv.com/shows/house-hunters-international/episodes/copenhagen-youve-changed
20,"Season 146, Episode 5",Operation Baby Bundle in Sicily,"An expecting American couple is moving to Sicily due to his deployment and must find a home on a budget. He wants a one-bedroom apartment on the water and close to town, while she prefers a three-bedroom apartment with access to outdoor space for their dog. With a baby on the way, she is prioritizing practicality, while he is eyeing an easy path to the beach.",https://www.hgtv.com/shows/house-hunters-international/episodes/operation-baby-bundle-in-sicily
21,"Season 146, Episode 6",Adventure and Expectations in Bangkok,"A husband looking to live abroad moves his family from Denver to Bangkok. He and the kids are looking for adventure. But Mom is having trouble adapting to the different pace, and managing her expectations of a suburban home may be challenging.",https://www.hgtv.com/shows/house-hunters-international/episodes/adventure-and-expectations-in-bangkok
22,"Season 146, Episode 7",Mixing Cultures in Morocco,"A Canadian couple relocates to Tangiers, Morocco, and is excited to embrace the culture -- to a certain extent. He favors a traditional Moroccan-style space in keeping with their move, but she prefers the more familiar comforts of home, including a modern, spacious kitchen.",https://www.hgtv.com/shows/house-hunters-international/episodes/rock-the-casbah
23,"Season 146, Episode 7",Mixing Cultures in Morocco,"A Canadian couple relocates to Tangiers, Morocco, and is excited to embrace the culture -- to a certain extent. He favors a traditional Moroccan-style space in keeping with their move, but she prefers the more familiar comforts of home, including a modern, spacious kitchen.",https://www.hgtv.com/shows/house-hunters-international/episodes/rock-the-casbah
24,"Season 146, Episode 8",Teachers Learn the Strange Ways of Taipei,"A young couple takes a chance in Taipei, Taiwan after mutual job opportunities arise. They have a friend in town, but even with help, agreeing on what area to live in is a challenge in this land of heavy traffic, odd restaurants and stinky tofu.",https://www.hgtv.com/shows/house-hunters-international/episodes/teachers-learn-the-strange-ways-of-taipei
25,"Season 146, Episode 9",A Fresh Start in Singapore,"An Australian woman convinced her husband to take a job in Singapore. It was her idea to move, so he's hoping to get the resort-style apartment of his dreams. But in one of the world's most expensive cities, they may be getting in over their heads.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-fresh-start-in-singapore
26,"Season 146, Episode 10",A Francophile in Montreal,A Francophile from Atlanta seeks the serenity that only a small historic town in Southern France can deliver. But his handyman friend and an opinionated French real estate agent confront him with the realities of what his new life could bring.,https://www.hgtv.com/shows/house-hunters-international/episodes/a-francophile-in-montreal
27,"Season 146, Episode 11",Fast Cars and Oceanfront Living in Rosarito,"In 25 years of marriage, this couple has been through it all together. Now they want a shot at their dream of oceanfront property, but getting all they want in the developing community of Rosarito, Mexico may be a challenge.",https://www.hgtv.com/shows/house-hunters-international/episodes/fast-cars-and-oceanfront-living-in-rosarito
