,Number,Title,Description,Link
12,"Season 149, Episode 5",Nitty Gritty in Maidenhead,"After spending years in a long-distance relationship, a newly married couple decides to make their first home together abroad in Maidenhead, England. She wants two bedrooms to accommodate visiting friends and family, but he wants to save money with just one bedroom. They agree on a city center apartment with a parking spot, however.",https://www.hgtv.com/shows/house-hunters-international/episodes/nitty-gritty-in-maidenhead
13,"Season 149, Episode 5",Nitty Gritty in Maidenhead,"After spending years in a long-distance relationship, a newly married couple decides to make their first home together abroad in Maidenhead, England. She wants two bedrooms to accommodate visiting friends and family, but he wants to save money with just one bedroom. They agree on a city center apartment with a parking spot, however.",https://www.hgtv.com/shows/house-hunters-international/episodes/nitty-gritty-in-maidenhead
14,"Season 149, Episode 6",An African Family Homecoming,"Two medical professionals want their children to experience the way they grew up in Africa. However, after spending 20 years in the US, the high prices and culture shock in Accra, Ghana, threaten to derail their expectations.",https://www.hgtv.com/shows/house-hunters-international/episodes/an-african-family-homecoming
15,"Season 149, Episode 7",Planting Roots in Ghana,"A New Yorker heads to Africa after a DNA test traces her roots to Ghana. Upon arrival, something clicks, and she decides to stay permanently. However, adjusting to Accra's laid-back lifestyle after a lifetime of NYC living won't be easy.",https://www.hgtv.com/shows/house-hunters-international/episodes/planting-roots-in-ghana
16,"Season 149, Episode 8",Time to Chill in Abruzzo,"An Australian couple with two kids looks for a slower pace of life in Abruzzo, Italy. He wants to be outside of town where he can dabble in farming and rural activities, and their boys have a wish list too, but she doesn't find any of it relaxing.",https://www.hgtv.com/shows/house-hunters-international/episodes/time-to-chill-in-abruzzo
17,"Season 149, Episode 9",Second Chance in Salvador,"After surviving Hurricane Irma in the British Virgin Islands, a teacher is ready to rebuild his life in Salvador, Brazil. The school gives him several options and a fellow teacher helps him navigate the city to find the best home.",https://www.hgtv.com/shows/house-hunters-international/episodes/second-chance-in-salvador
18,"Season 149, Episode 10",A Miracle Comes Home to Arezzo,"A Florida woman is buying a home in the small village of Arezzo, Italy. She attributes a blessing from a church in the village with helping her conceive her only child, and she's looking for a home that lives up to her now-teenager's cool standards.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-miracle-comes-home-to-arezzo
19,"Season 149, Episode 11",Downshifting in Amsterdam,"A couple with a stressful life in New York decides to seek a slower pace for them, their dog and their future family in Amsterdam. They agree on wanting tons of space, but she prefers to be outside the city while he wants to be near the action.",https://www.hgtv.com/shows/house-hunters-international/episodes/downshifting-in-amsterdam
20,"Season 149, Episode 12",Quiet Time in Quito,"An expecting couple decides to leave expensive, busy Los Angeles for the quiet affordability of Quito, Ecuador. A backyard for the kids is key, but finding space for work and a growing family may require more compromise than they thought.",https://www.hgtv.com/shows/house-hunters-international/episodes/quiet-time-in-quito
21,"Season 149, Episode 13",See Ya in Gandia,"A Brit that stayed stateside after college wants to return to her side of the pond with her husband and kids. They settle on Gandia, Spain, but while he wants to downsize in the city center, she envisions a Spanish villa with an English garden.",https://www.hgtv.com/shows/house-hunters-international/episodes/see-ya-in-gandia
22,"Season 149, Episode 13",Fan Faves: See Ya in Gandia,"Check out this fan favorite as a couple and their children want to return to Europe. They settle on Gandia, Spain, but while he wants to downsize in the city center, she envisions a Spanish villa with an English garden.",https://www.hgtv.com/shows/house-hunters-international/episodes/fan-faves-see-ya-in-gandia
23,"Season 150, Episode 1",West Coast is Best Coast in Puerto Rico,"A couple that met after a hurricane in Puerto Rico looks to buy a home together on the island's west coast. While he hopes to get a fishing charter company off the ground, she works to convince him they should spare no expense on their first house.",https://www.hgtv.com/shows/house-hunters-international/episodes/west-coast-is-best-coast-in-puerto-rico
24,"Season 150, Episode 2","Location vs Loved Ones in Buceri­as, Mexico","After vacationing and falling in love with Bucerias, Mexico, a couple decides to search for a home. She wants a house with enough space for family to visit and stay, but he wants a condo with low maintenance.",https://www.hgtv.com/shows/house-hunters-international/episodes/location-vs-loved-ones-in-bucerias-mexico
25,"Season 150, Episode 3",My Three Daughters in Merida,"After backpacking around the world with her three daughters, a single mother decides to settle down in Merida, Mexico. She's looking for a spacious home with character, but her daughters want something new and modern.",https://www.hgtv.com/shows/house-hunters-international/episodes/my-three-daughters-in-merida
26,"Season 150, Episode 4",Reinventing Mexico in SoRo,"A couple looks to simplify their lives and search for a home in Rosarito, Mexico. They're looking for a place with ocean views but he wants a single-family house while she wants a luxury condo with all the amenities.",https://www.hgtv.com/shows/house-hunters-international/episodes/reinventing-mexico-in-soro
27,"Season 150, Episode 5",Living Together for the First Time in La Paz,"A young couple decides to live together for the first time and move abroad to La Paz, Bolivia. He's budget-minded and wants to find a place they can easily afford while she isn't afraid to spend more for something she likes.",https://www.hgtv.com/shows/house-hunters-international/episodes/living-together-for-the-first-time-in-la-paz
28,"Season 150, Episode 6",A Return to Nature in Scotland,"After living in close quarters in Amsterdam for several years, an adventurous expat family is hoping for more space in Scotland. Her job takes her into town, however, where the housing is cramped. He's a mountain man who hopes to live farther out, closer to nature.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-return-to-nature-in-scotland
29,"Season 150, Episode 7","City Vibes vs. Mountain Views in Trento, Italy","An American man fell in love with Trento, Italy, and his wife jumps at the chance to move to Europe. He wants to live near the mountains to be closer to climbing, while she wants to be in the heart of the city center. Their styles differ as well -- he prefers a modern look, while she prefers rustic charm.",https://www.hgtv.com/shows/house-hunters-international/episodes/city-vibes-vs-mountain-views-in-trento-italy
30,"Season 150, Episode 8",Heated in Ho Chi Minh,"A globetrotting couple is ready to settle down with their two young daughters in Ho Chi Minh City, Vietnam. He's convinced a home close to work in the heart of Ho Chi Minh City will give them essential family time, without losing the authentic local experience they crave. She thinks they need to focus their priorities solely on the children by settling down in the calmer outskirts.",https://www.hgtv.com/shows/house-hunters-international/episodes/heated-in-ho-chi-minh
31,"Season 150, Episode 9",Luxury vs. Frugality in Hoi An,"A travel-savvy couple moves to Hoi An, Vietnam, for opportunity and adventure. She hopes to start a new business and wants to be budget-conscious, but he wants to capitalize on the opportunity to live in the luxury they can't afford elsewhere.",https://www.hgtv.com/shows/house-hunters-international/episodes/luxury-vs-frugality-in-hoi-an
32,"Season 150, Episode 10",Engineering a Life Without Carpet in Auckland,"A single man relocates to Auckland, New Zealand, for a job opportunity and asks his girlfriend to come along for the adventure. He wants a home near the city, but finding a place they can both afford will be a challenge.",https://www.hgtv.com/shows/house-hunters-international/episodes/engineering-a-life-without-carpet-in-auckland
33,"Season 150, Episode 11","Waking from Hibernation in Sosua, Dominican Republic","A family is tired of cold Toronto winters and long work hours and decides to move to Sosua, Dominican Republic. He wants a single-family house with a pool but she wants a beachfront condo with low maintenance.",https://www.hgtv.com/shows/house-hunters-international/episodes/waking-from-hibernation-in-sosua-dominican-republic
34,"Season 150, Episode 12",French Dreams in Salies-de-Bearn,"After unexpected tragedy strikes, a romance writer and her husband decide to start over in Salies-de-Bearn, France. The town is the perfect inspiration for her writing, but with only one income, reality could get in the way of their big expectations.",https://www.hgtv.com/shows/house-hunters-international/episodes/french-dreams-in-salies-de-bearn
35,"Season 150, Episode 13",The Newlywed Getaway in Guardia,"After three years of dating long distance, a couple marries and searches for a vacation home in Guardia Sanframondi, Italy. One wants a large house for visting family while the other wants something small that's move-in ready.",https://www.hgtv.com/shows/house-hunters-international/episodes/the-newlywed-getaway-in-guardia
36,"Season 150, Episode 7","Fan Faves: City Vibes vs. Mountain Views in Trento, Italy","Check out this fan favorite as an American couple relocates to Trento, Italy. He wants to live near the mountains to be closer to climbing, while she wants to be in the heart of the city center.",https://www.hgtv.com/shows/house-hunters-international/episodes/fan-faves-city-vibes-vs-mountain-views-in-trento-italy
37,"Season 151, Episode 1",Restart in Zurich,"A family that's used to moving for Dad's work heads to Zurich, Switzerland, but Mom is struggling with leaving North Carolina. She feels the next house decision is hers to make and she's looking for Swiss charm, but he wants to experience city living.",https://www.hgtv.com/shows/house-hunters-international/episodes/restart-in-zurich
38,"Season 151, Episode 2",Out of the Braai and Into the Hot Pot,"South African newlyweds discover a brand-new culture and living situation as they search for their first home together in Chengdu, China. She has great expectations for her first marital home, but her dreams don’t align with his frugal ways.",https://www.hgtv.com/shows/house-hunters-international/episodes/out-of-the-braai-and-into-the-hot-pot
39,"Season 151, Episode 3",Seaside Villa vs. Crash Pad in Barbados,"A young Canadian couple puts their relationship to the test with a move to Barbados. While she wants to live close to the beach, he wants to ensure they don't go overboard on the budget.",https://www.hgtv.com/shows/house-hunters-international/episodes/seaside-villa-vs-crash-pad-in-barbados
40,"Season 151, Episode 4",Newlywed Games in Geneva,"A couple faces big changes when they decide to get married and follow a dream job offer to Geneva, Switzerland. While he's in between jobs, he wants to live close to town to stay connected, but she prefers the suburbs to escape the city noise.",https://www.hgtv.com/shows/house-hunters-international/episodes/newlywed-games-in-geneva
41,"Season 151, Episode 5",Bocas del Toro Blogosphere,"After falling in love in Bocas del Toro, Panama, an American couple started an around-the-world journey and created a blog to capture their adventures. Now, they want to purchase a home in the place where they met so they can rest between trips.",https://www.hgtv.com/shows/house-hunters-international/episodes/bocas-del-toro-blogosphere
42,"Season 151, Episode 6",A Bachelor Pad in Barcelona,"An executive needing a break from rainy Switzerland wants to buy a weekend getaway in Barcelona, Spain, to liven up his life with sun and dating opportunities. However, he quickly realizes finding the perfect place is harder than finding the perfect guy.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-bachelor-pad-in-barcelona
43,"Season 151, Episode 7",Yin and Yang in Brisbane,"A Minnesota couple that's tired of the cold and armed with the proceeds of selling their business relocates to Brisbane, Australia. He wants to relive his college days in a traditional home, but she's hoping for something like their Minneapolis apartment.",https://www.hgtv.com/shows/house-hunters-international/episodes/yin-and-yang-in-brisbane
44,"Season 151, Episode 8","Best Friends Forever in Denia, Spain","After sharing a vacation together in Denia, Spain, best friends decide to buy a property in the quaint, coastal town. They agree on being close to the beach, but money constraints force them to compromise on size versus move-in readiness.",https://www.hgtv.com/shows/house-hunters-international/episodes/best-friends-forever-in-denia-spain
45,"Season 151, Episode 9",The Adventure Continues in Obidos,"After a helicopter crash nearly ended his life, an Australian man and his family set their sights on Obidos, Portugal. With bills to pay and a son ready for college, the family must build a business and find a home, all without breaking the bank.",https://www.hgtv.com/shows/house-hunters-international/episodes/the-adventure-continues-in-obidos
