,Number,Title,Description,Link
22,"Season 118, Episode 9",A Fresh Start in Cologne,"After working in Germany for almost two decades, a man moved back to the states to reconnect with an old college friend. Now married, they're ready to continue their relationship together back in Germany after accepting a dream job offer in Cologne. She wants a home close to town with plenty of room for her kids to visit, but he's open to more creative options.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-fresh-start-in-cologne
23,"Season 118, Episode 10","Charmed by Sarlat, France","Hardworking New Englanders are looking to rekindle their romance and passion for history in the medieval town of Sarlat, France. He likes being isolated in the country but she feels like it's her turn to experience something completely different. Their agent is along to help, but she knows someone will have to sacrifice their location needs to make this house hunt work.",https://www.hgtv.com/shows/house-hunters-international/episodes/charmed-by-sarlat-france
24,"Season 118, Episode 11",Elvis Takes Aventuras,"A couple leaves Washougal, WA, to pursue his Elvis impersonator career in Puerto Aventuras, Mexico. They have faith his career will bring in great income, so they sell all their belongings and search for a beautiful house with all the comforts of home. He's not so sure, however, and wants to stay under budget until they're certain they can afford more. Will their Puerto Aventuras dreams come true?",https://www.hgtv.com/shows/house-hunters-international/episodes/elvis-takes-aventuras
25,"Season 118, Episode 12",Dropping Anchor in Melbourne,"After working on a cruise ship for three years, Jacqueline wants to settle down in Melbourne, Australia, and brings her mom along for the house hunt. While her mom is nervous that she has no job or contacts in the city, Jacqueline wants to live alone and can't afford to compromise in a market where properties go quickly.",https://www.hgtv.com/shows/house-hunters-international/episodes/dropping-anchor-in-melbourne
26,"Season 118, Episode 13",Speaking Spanish in Salamanca,"A couple moves their family to Salamanca, Spain, so their daughters can be fluent in Spanish. He wants to live in the city center to immerse the girls in the history and culture, but she thinks they won't transition well in a cramped apartment and prefers a spacious home like they had in North Carolina.",https://www.hgtv.com/shows/house-hunters-international/episodes/speaking-spanish-in-salamanca
27,"Season 119, Episode 1",Beach Life Dream in Coronado,"John and Aisha are living out their lifelong dream by moving from the cold winters of Baltimore, Maryland, to the warm beach sands of Coronado, Panama.¿Aisha wants a single-family house with a backyard for gardening, and John wants an on-budget condo directly on the beach, so the couple may have to compromise to secure a perfect home in Panama's paradise.",https://www.hgtv.com/shows/house-hunters-international/episodes/beach-life-dream-in-coronado
28,"Season 119, Episode 2",Living Large in Languedoc,"Renee, a world-renowned photographer who specializes in nude photography, and her wife, Wendy, are leaving Los Angeles to establish their business in Europe. They're looking for a place to both work and live in the Languedoc region of France, which is known for its great natural beauty and affordable real estate. Renee needs privacy for workshops and photo shoots and would like a large place that's remote, but Wendy doesn't know the language and doesn't want to be too far from town.",https://www.hgtv.com/shows/house-hunters-international/episodes/living-large-in-languedoc
29,"Season 119, Episode 3",A New Life in Ireland,"College sweethearts Liam and Gillian are moving to Dublin, Ireland, to start a new life with their dog. Liam is excited to trace his grandfather's roots in Ireland, but the couple doesn't know anyone in Dublin, and their budget might be stretched thin by Gillian's extensive wish list.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-new-life-in-ireland
30,"Season 119, Episode 4",A Return to Cambodia,"An Arizona couple looks for a home in Phnom Penh, Cambodia, where they first met. The stars have aligned for their return, but living space and an easy commute are a challenge in a city overwhelmed by new construction, noise and impossible traffic.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-return-to-cambodia
31,"Season 119, Episode 5",Culture Shock in Cambodia,"An Australian family gives up their modern lifestyle in Sydney to spend more time together in Sihanoukville, Cambodia. With limited disposable income and a simpler way of living, there are big sacrifices that need to be made in choosing a house.",https://www.hgtv.com/shows/house-hunters-international/episodes/culture-shock-in-cambodia
32,"Season 119, Episode 6","Bebe in Guanacaste, Costa Rica","A couple leaves small town Oregon for the beautiful beaches of Guanacaste, Costa Rica, to open a bed and breakfast. They battle it out to determine want versus need for their fledgling business.",https://www.hgtv.com/shows/house-hunters-international/episodes/bebe-in-guanacaste-costa-rica
33,"Season 119, Episode 7",Cuckoo for Playas del Coco,"A couple downsizes by selling their 40-acre farm in order to live a simpler life in Playas del Coco, Costa Rica. While he wants to start over with a clean slate and a minimalist life, she isn't quite ready to leave everything behind.",https://www.hgtv.com/shows/house-hunters-international/episodes/cuckoo-for-playas-del-coco
34,"Season 119, Episode 8",Dreaming in Donegal,"A woman and her two dogs are trading in the San Diego city life for the rustic charm of Donegal, Ireland. After spending a few years selling off two businesses and her home to make the trip abroad, she hopes to find a home in the country where she can be surrounded by her biggest passion -- animals.",https://www.hgtv.com/shows/house-hunters-international/episodes/dreaming-in-donegal
35,"Season 119, Episode 9","Ready to be Roommates in Hanoi, Vietnam","An adventurous couple from Cape Town, South Africa, is moving to Hanoi, Vietnam, where they will live together for the first time. They want to teach English to fund their travels, but with only her job to support them, he's on edge about finances.",https://www.hgtv.com/shows/house-hunters-international/episodes/ready-to-be-roommates-in-hanoi-vietnam
36,"Season 119, Episode 10",Escape to Quito,"Inspired by a friend he met on an Ecuadorian volunteer trip, a young California accountant decides to find a home in Quito, Ecuador. Motivated by the idea of living near the Andes Mountains, the Galapagos Islands and the myriad of adventures that await transplants to Ecuador, he's ready to break out of his corporate bubble but such a move may be difficult for the frenetic dreamer. He has a long list of things he'd like in a home, but some of them are wildly contradictory. His real estate agent is committed to getting him to focus and prioritize while diving headlong into a wild house hunt in the exciting South American metropolis.",https://www.hgtv.com/shows/house-hunters-international/episodes/escape-to-quito
37,"Season 119, Episode 11","New Chapter in Valencia, Spain","A couple with a mutual love for travel and exploration has returned to his parent's California home after eight months on the road. They quickly realize, however, they weren't quite ready to restart their corporate jobs and stop exploring the world together. Inspired by their world travels, they've decided to become their own bosses and start their own travel business in Valencia, Spain.",https://www.hgtv.com/shows/house-hunters-international/episodes/new-chapter-in-valencia-spain
38,"Season 119, Episode 12",The Leap to London,"After getting the opportunity to transfer jobs from Seattle to London, a man with dreams of living overseas and his surprised wife are excited to start a new adventure together. He hopes to find a budget-friendly home with a short commute to his job in Piccadilly Circus. She's sacrificing a lot, however, so she wants the whole London experience in exchange, including a flat with English charm and plenty of room for visitors.",https://www.hgtv.com/shows/house-hunters-international/episodes/the-leap-to-london
39,"Season 119, Episode 13","California to Lisbon, Portugal","A couple of former actors are ready to leave the sunny West Coast to live their ""third life"" in beautiful Lisbon, Portugal. With his career as a teacher and one of the pioneers of acting for animators taking him across Europe, Lisbon would be the perfect jumping-off point for their new life. She's leaving behind her career for this adventure, though, so she wants to dive right into all the Lisbon charm their modest budget can afford.",https://www.hgtv.com/shows/house-hunters-international/episodes/california-to-lisbon-portugal
40,"Season 120, Episode 1",Going for It in Granada,"A young academic couple has decided to leave New York City in search of a better life for their two-year-old daughter in Granada, Spain. While the cost of living is cheaper, making it work on a monthly stipend will be a challenge.",https://www.hgtv.com/shows/house-hunters-international/episodes/going-for-it-in-granada
41,"Season 120, Episode 2","Tiny Village, Big Italian Dreams","After reading about country life in Italy, a San Antonio woman decides to sell her possessions and move to the tiny town of Abbateggio. The decision to move might've been impulsive, but her best friend tags along to make sure picking a house is not.",https://www.hgtv.com/shows/house-hunters-international/episodes/tiny-village-big-italian-dreams
